OTU	Size	Taxonomy
Otu00950	11	unclassified
Otu00951	11	unclassified
Otu00952	11	unclassified
Otu00953	10	Firmicutes
Otu00954	10	Bacteroidetes
Otu00955	10	Firmicutes
Otu00956	10	Firmicutes
Otu00957	10	Firmicutes
Otu00958	10	unclassified
Otu00959	10	Firmicutes
Otu00960	10	Bacteroidetes
Otu00961	10	unclassified
Otu00962	10	unclassified
Otu00963	10	unclassified
Otu00964	10	Firmicutes
Otu00965	10	unclassified
Otu00966	10	Firmicutes
Otu00967	10	unclassified
Otu00968	10	unclassified
Otu00969	10	Firmicutes
Otu00970	10	unclassified
Otu00971	10	unclassified
Otu00972	10	unclassified
Otu00973	10	Firmicutes
Otu00974	10	unclassified
Otu00975	10	Firmicutes
Otu00976	10	Firmicutes
Otu00977	10	unclassified
Otu00978	10	unclassified
Otu00979	10	unclassified
Otu00980	10	unclassified
Otu00981	10	unclassified
Otu00982	10	unclassified
Otu00983	10	unclassified
Otu00984	10	unclassified
Otu00985	10	unclassified
Otu00986	10	Actinobacteria
Otu00987	10	unclassified
Otu00988	10	unclassified
Otu00989	10	unclassified
Otu00990	10	Bacteroidetes
Otu00991	10	Bacteroidetes
Otu00992	10	Bacteroidetes
Otu00993	10	unclassified
Otu00994	10	Bacteroidetes
Otu00995	10	Firmicutes
Otu00996	10	Bacteroidetes
Otu00997	10	Firmicutes
Otu00998	10	Firmicutes
Otu00999	10	Proteobacteria
Otu01000	10	Firmicutes
Otu01001	10	unclassified
Otu01002	10	Firmicutes
Otu01003	10	Firmicutes
Otu01004	10	Firmicutes
Otu01005	10	Firmicutes
Otu01006	10	Firmicutes
Otu01007	10	unclassified
Otu01008	10	unclassified
Otu01009	10	Firmicutes
Otu01010	10	Proteobacteria
Otu01011	9	unclassified
Otu01012	9	unclassified
Otu01013	9	Bacteroidetes
Otu01014	9	unclassified
Otu01015	9	Bacteroidetes
Otu01016	9	Proteobacteria
Otu01017	9	Firmicutes
Otu01018	9	unclassified
Otu01019	9	Firmicutes
Otu01020	9	unclassified
Otu01021	9	unclassified
Otu01022	9	Firmicutes
Otu01023	9	Firmicutes
Otu01024	9	Firmicutes
Otu01025	9	unclassified
Otu01026	9	unclassified
Otu01027	9	Firmicutes
Otu01028	9	Bacteroidetes
Otu01029	9	unclassified
Otu01030	9	Firmicutes
Otu01031	9	unclassified
Otu01032	9	unclassified
Otu01033	9	Firmicutes
Otu01034	9	unclassified
Otu01035	9	Firmicutes
Otu01036	9	unclassified
Otu01037	9	Firmicutes
Otu01038	9	Proteobacteria
Otu01039	9	Actinobacteria
Otu01040	9	Actinobacteria
Otu01041	9	Firmicutes
Otu01042	9	Bacteroidetes
Otu01043	9	unclassified
Otu01044	9	Bacteroidetes
Otu01045	9	Bacteroidetes
Otu01046	9	Firmicutes
Otu01047	9	unclassified
Otu01048	9	unclassified
Otu01049	9	Actinobacteria
Otu01050	9	unclassified
Otu01051	9	unclassified
Otu01052	9	unclassified
Otu01053	9	Firmicutes
Otu01054	9	unclassified
Otu01055	9	Firmicutes
Otu01056	9	unclassified
Otu01057	9	Firmicutes
Otu01058	9	unclassified
Otu01059	9	Firmicutes
Otu01060	9	unclassified
Otu01061	9	Firmicutes
Otu01062	9	Firmicutes
Otu01063	9	Firmicutes
Otu01064	9	Firmicutes
Otu01065	9	Proteobacteria
Otu01066	9	Firmicutes
Otu01067	9	Firmicutes
Otu01068	9	Firmicutes
Otu01069	9	unclassified
Otu01070	9	Firmicutes
Otu01071	9	unclassified
Otu01072	9	Firmicutes
Otu01073	9	Actinobacteria
Otu01074	9	Proteobacteria
Otu01075	9	Firmicutes
Otu01076	9	unclassified
Otu01077	9	Firmicutes
Otu01078	9	Firmicutes
Otu01079	9	unclassified
Otu01080	9	Firmicutes
Otu01081	8	unclassified
Otu01082	8	Firmicutes
Otu01083	8	Firmicutes
Otu01084	8	unclassified
Otu01085	8	unclassified
Otu01086	8	Bacteroidetes
Otu01087	8	Bacteroidetes
Otu01088	8	Bacteroidetes
Otu01089	8	Firmicutes
Otu01090	8	unclassified
Otu01091	8	Firmicutes
Otu01092	8	Proteobacteria
Otu01093	8	Firmicutes
Otu01094	8	Firmicutes
Otu01095	8	Firmicutes
Otu01096	8	Firmicutes
Otu01097	8	Firmicutes
Otu01098	8	Firmicutes
Otu01099	8	Firmicutes
Otu01100	8	Firmicutes
Otu01101	8	Firmicutes
Otu01102	8	Bacteroidetes
Otu01103	8	Firmicutes
Otu01104	8	Firmicutes
Otu01105	8	Firmicutes
Otu01106	8	Firmicutes
Otu01107	8	Firmicutes
Otu01109	8	Firmicutes
Otu01110	8	Firmicutes
Otu01111	8	Lentisphaerae
Otu01112	8	Firmicutes
Otu01113	8	Firmicutes
Otu01114	8	unclassified
Otu01115	8	unclassified
Otu01116	8	Firmicutes
Otu01117	8	Firmicutes
Otu01118	8	Firmicutes
Otu01119	8	Firmicutes
Otu01120	8	unclassified
Otu01121	8	Firmicutes
Otu01122	8	Bacteroidetes
Otu01123	8	Firmicutes
Otu01124	8	Firmicutes
Otu01125	8	Firmicutes
Otu01126	8	Firmicutes
Otu01127	8	unclassified
Otu01128	8	Firmicutes
Otu01129	8	unclassified
Otu01131	8	Bacteroidetes
Otu01132	8	Firmicutes
Otu01133	8	Proteobacteria
Otu01134	8	Firmicutes
Otu01135	8	unclassified
Otu01136	8	unclassified
Otu01137	8	Firmicutes
Otu01138	8	Bacteroidetes
Otu01139	8	unclassified
Otu01140	8	Firmicutes
Otu01141	8	unclassified
Otu01142	8	unclassified
Otu01143	8	Firmicutes
Otu01144	8	unclassified
Otu01145	8	Firmicutes
Otu01146	8	unclassified
Otu01147	8	unclassified
Otu01148	8	unclassified
Otu01149	8	Firmicutes
Otu01150	8	unclassified
Otu01151	8	unclassified
Otu01152	8	Firmicutes
Otu01153	8	Proteobacteria
Otu01154	8	Firmicutes
Otu01155	8	Verrucomicrobia
Otu01156	8	unclassified
Otu01157	8	Firmicutes
Otu01158	8	unclassified
Otu01159	8	Firmicutes
Otu01160	8	unclassified
Otu01161	8	Firmicutes
Otu01162	7	Firmicutes
Otu01163	7	Firmicutes
Otu01164	7	Firmicutes
Otu01165	7	unclassified
Otu01166	7	Firmicutes
Otu01167	7	unclassified
Otu01168	7	Firmicutes
Otu01169	7	unclassified
Otu01170	7	Firmicutes
Otu01171	7	unclassified
Otu01172	7	unclassified
Otu01174	7	Firmicutes
Otu01175	7	unclassified
Otu01176	7	unclassified
Otu01177	7	Firmicutes
Otu01178	7	Firmicutes
Otu01179	7	Firmicutes
Otu01180	7	Firmicutes
Otu01181	7	Firmicutes
Otu01182	7	Firmicutes
Otu01183	7	Firmicutes
Otu01184	7	Firmicutes
Otu01185	7	Firmicutes
Otu01186	7	Bacteroidetes
Otu01187	7	Firmicutes
Otu01188	7	Firmicutes
Otu01189	7	unclassified
Otu01190	7	unclassified
Otu01191	7	Bacteroidetes
Otu01192	7	unclassified
Otu01193	7	Firmicutes
Otu01194	7	Firmicutes
Otu01195	7	Firmicutes
Otu01196	7	Firmicutes
Otu01197	7	Firmicutes
Otu01198	7	unclassified
Otu01199	7	unclassified
Otu01200	7	Firmicutes
Otu01201	7	unclassified
Otu01202	7	Firmicutes
Otu01203	7	unclassified
Otu01204	7	Firmicutes
Otu01205	7	Firmicutes
Otu01206	7	Firmicutes
Otu01207	7	Firmicutes
Otu01208	7	unclassified
Otu01209	7	Firmicutes
Otu01210	7	unclassified
Otu01211	7	Firmicutes
Otu01212	7	unclassified
Otu01213	7	unclassified
Otu01214	7	Firmicutes
Otu01215	7	unclassified
Otu01216	7	unclassified
Otu01217	7	unclassified
Otu01218	7	unclassified
Otu01219	7	unclassified
Otu01220	7	Firmicutes
Otu01221	7	unclassified
Otu01222	7	Bacteroidetes
Otu01224	7	unclassified
Otu01225	7	Firmicutes
Otu01226	7	unclassified
Otu01227	7	Firmicutes
Otu01228	7	unclassified
Otu01229	7	Bacteroidetes
Otu01230	7	unclassified
Otu01231	7	Bacteroidetes
Otu01232	7	Bacteroidetes
Otu01233	7	Firmicutes
Otu01234	7	Firmicutes
Otu01235	7	unclassified
Otu01236	7	unclassified
Otu01237	7	Firmicutes
Otu01238	7	Firmicutes
Otu01239	7	Firmicutes
Otu01240	7	unclassified
Otu01241	7	Proteobacteria
Otu01242	7	Firmicutes
Otu01243	7	Bacteroidetes
Otu01244	7	Bacteroidetes
Otu01245	7	unclassified
Otu01246	7	Firmicutes
Otu01247	7	Actinobacteria
Otu01248	7	unclassified
Otu01249	7	unclassified
Otu01250	7	Firmicutes
Otu01251	7	unclassified
Otu01252	7	Firmicutes
Otu01253	7	Proteobacteria
Otu01254	7	Firmicutes
Otu01255	7	unclassified
Otu01256	7	unclassified
Otu01257	7	Firmicutes
Otu01258	6	unclassified
Otu01259	6	Firmicutes
Otu01260	6	Firmicutes
Otu01261	6	Firmicutes
Otu01262	6	Firmicutes
Otu01263	6	unclassified
Otu01264	6	Firmicutes
Otu01265	6	Firmicutes
Otu01266	6	unclassified
Otu01267	6	Firmicutes
Otu01268	6	Firmicutes
Otu01269	6	unclassified
Otu01270	6	unclassified
Otu01271	6	unclassified
Otu01272	6	unclassified
Otu01274	6	Firmicutes
Otu01275	6	Actinobacteria
Otu01276	6	Actinobacteria
Otu01277	6	Firmicutes
Otu01279	6	unclassified
Otu01280	6	Firmicutes
Otu01281	6	Firmicutes
Otu01282	6	Firmicutes
Otu01283	6	unclassified
Otu01284	6	unclassified
Otu01286	6	unclassified
Otu01287	6	Firmicutes
Otu01288	6	unclassified
Otu01289	6	Firmicutes
Otu01290	6	unclassified
Otu01291	6	Firmicutes
Otu01292	6	unclassified
Otu01293	6	unclassified
Otu01294	6	unclassified
Otu01295	6	unclassified
Otu01296	6	Bacteroidetes
Otu01297	6	unclassified
Otu01298	6	unclassified
Otu01299	6	unclassified
Otu01300	6	Firmicutes
Otu01301	6	unclassified
Otu01302	6	Firmicutes
Otu01303	6	unclassified
Otu01304	6	Firmicutes
Otu01305	6	Firmicutes
Otu01306	6	Firmicutes
Otu01307	6	Firmicutes
Otu01308	6	Firmicutes
Otu01309	6	Firmicutes
Otu01310	6	Firmicutes
Otu01311	6	Firmicutes
Otu01312	6	Firmicutes
Otu01313	6	Firmicutes
Otu01314	6	Firmicutes
Otu01315	6	Firmicutes
Otu01316	6	Firmicutes
Otu01317	6	Firmicutes
Otu01318	6	Firmicutes
Otu01319	6	Firmicutes
Otu01320	6	Firmicutes
Otu01321	6	Firmicutes
Otu01322	6	Firmicutes
Otu01323	6	Firmicutes
Otu01324	6	Firmicutes
Otu01325	6	Firmicutes
Otu01326	6	Firmicutes
Otu01327	6	Firmicutes
Otu01328	6	Bacteroidetes
Otu01329	6	Bacteroidetes
Otu01330	6	Bacteroidetes
Otu01331	6	Firmicutes
Otu01333	6	unclassified
Otu01334	6	unclassified
Otu01335	6	unclassified
Otu01336	6	unclassified
Otu01337	6	unclassified
Otu01338	6	unclassified
Otu01339	6	unclassified
Otu01340	6	unclassified
Otu01341	6	Bacteroidetes
Otu01342	6	Bacteroidetes
Otu01343	6	Firmicutes
Otu01344	6	unclassified
Otu01345	6	unclassified
Otu01346	6	Bacteroidetes
Otu01347	6	Bacteroidetes
Otu01348	6	Bacteroidetes
Otu01349	6	Bacteroidetes
Otu01350	6	unclassified
Otu01351	6	Firmicutes
Otu01352	6	Firmicutes
Otu01353	6	unclassified
Otu01354	6	unclassified
Otu01355	6	unclassified
Otu01356	6	unclassified
Otu01357	6	Bacteroidetes
Otu01358	6	Firmicutes
Otu01359	6	Firmicutes
Otu01360	6	Firmicutes
Otu01361	6	Firmicutes
Otu01362	6	Firmicutes
Otu01363	6	unclassified
Otu01364	6	unclassified
Otu01365	6	Firmicutes
Otu01366	6	unclassified
Otu01367	6	unclassified
Otu01368	6	unclassified
Otu01369	6	unclassified
Otu01370	6	Firmicutes
Otu01371	6	Firmicutes
Otu01372	6	unclassified
Otu01373	6	unclassified
Otu01374	6	Firmicutes
Otu01375	6	unclassified
Otu01376	6	unclassified
Otu01377	6	Firmicutes
Otu01378	6	Firmicutes
Otu01379	6	unclassified
Otu01381	6	Firmicutes
Otu01382	6	unclassified
Otu01383	6	Firmicutes
Otu01384	6	unclassified
Otu01386	6	Firmicutes
Otu01387	6	Firmicutes
Otu01388	6	Firmicutes
Otu01389	6	Firmicutes
Otu01390	6	Firmicutes
Otu01391	6	unclassified
Otu01392	6	Firmicutes
Otu01393	6	Firmicutes
Otu01394	5	Firmicutes
Otu01395	5	Firmicutes
Otu01396	5	Firmicutes
Otu01397	5	Firmicutes
Otu01398	5	unclassified
Otu01399	5	Firmicutes
Otu01400	5	Firmicutes
Otu01401	5	unclassified
Otu01403	5	Bacteroidetes
Otu01404	5	Firmicutes
Otu01405	5	unclassified
Otu01406	5	Firmicutes
Otu01407	5	unclassified
Otu01408	5	Firmicutes
Otu01409	5	Firmicutes
Otu01410	5	unclassified
Otu01411	5	Firmicutes
Otu01412	5	unclassified
Otu01413	5	Bacteroidetes
Otu01414	5	Bacteroidetes
Otu01415	5	Bacteroidetes
Otu01416	5	Firmicutes
Otu01417	5	Firmicutes
Otu01418	5	Bacteroidetes
Otu01419	5	Bacteroidetes
Otu01420	5	Firmicutes
Otu01421	5	unclassified
Otu01422	5	Firmicutes
Otu01423	5	Firmicutes
Otu01424	5	Firmicutes
Otu01425	5	unclassified
Otu01426	5	Firmicutes
Otu01427	5	Firmicutes
Otu01428	5	Firmicutes
Otu01429	5	Firmicutes
Otu01430	5	Firmicutes
Otu01431	5	Firmicutes
Otu01432	5	Firmicutes
Otu01433	5	unclassified
Otu01434	5	unclassified
Otu01435	5	unclassified
Otu01436	5	Firmicutes
Otu01437	5	Firmicutes
Otu01438	5	unclassified
Otu01439	5	unclassified
Otu01440	5	Firmicutes
Otu01441	5	unclassified
Otu01442	5	Firmicutes
Otu01443	5	unclassified
Otu01444	5	Firmicutes
Otu01445	5	unclassified
Otu01446	5	unclassified
Otu01447	5	unclassified
Otu01448	5	Firmicutes
Otu01449	5	Firmicutes
Otu01450	5	Firmicutes
Otu01451	5	Firmicutes
Otu01453	5	Bacteroidetes
Otu01454	5	Firmicutes
Otu01455	5	Bacteroidetes
Otu01456	5	Bacteroidetes
Otu01457	5	Firmicutes
Otu01458	5	Firmicutes
Otu01459	5	Firmicutes
Otu01460	5	Firmicutes
Otu01461	5	Firmicutes
Otu01462	5	Firmicutes
Otu01463	5	Firmicutes
Otu01464	5	Firmicutes
Otu01465	5	Firmicutes
Otu01467	5	Firmicutes
Otu01468	5	Firmicutes
Otu01469	5	Firmicutes
Otu01470	5	Firmicutes
Otu01471	5	Firmicutes
Otu01472	5	Firmicutes
Otu01473	5	unclassified
Otu01474	5	Firmicutes
Otu01475	5	unclassified
Otu01476	5	Firmicutes
Otu01477	5	Firmicutes
Otu01478	5	Firmicutes
Otu01479	5	unclassified
Otu01480	5	unclassified
Otu01481	5	unclassified
Otu01482	5	unclassified
Otu01483	5	unclassified
Otu01484	5	unclassified
Otu01485	5	unclassified
Otu01486	5	unclassified
Otu01489	5	Firmicutes
Otu01491	5	Firmicutes
Otu01492	5	unclassified
Otu01494	5	unclassified
Otu01495	5	Actinobacteria
Otu01496	5	Firmicutes
Otu01497	5	Bacteroidetes
Otu01498	5	Firmicutes
Otu01499	5	Firmicutes
Otu01500	5	unclassified
Otu01501	5	unclassified
Otu01502	5	unclassified
Otu01503	5	unclassified
Otu01504	5	unclassified
Otu01505	5	unclassified
Otu01506	5	unclassified
Otu01507	5	unclassified
Otu01508	5	unclassified
Otu01509	5	Firmicutes
Otu01510	5	Firmicutes
Otu01511	5	Firmicutes
Otu01512	5	unclassified
Otu01513	5	unclassified
Otu01514	5	Firmicutes
Otu01515	5	unclassified
Otu01516	5	unclassified
Otu01517	5	Firmicutes
Otu01518	5	Firmicutes
Otu01519	5	Firmicutes
Otu01520	5	Firmicutes
Otu01521	5	unclassified
Otu01522	5	unclassified
Otu01523	5	Firmicutes
Otu01524	5	Firmicutes
Otu01525	5	Firmicutes
Otu01526	5	Firmicutes
Otu01527	5	Firmicutes
Otu01528	5	Firmicutes
Otu01529	5	unclassified
Otu01530	5	Firmicutes
Otu01531	5	unclassified
Otu01532	5	Bacteroidetes
Otu01533	5	unclassified
Otu01534	5	Firmicutes
Otu01535	5	Firmicutes
Otu01536	5	unclassified
Otu01537	5	unclassified
Otu01538	5	unclassified
Otu01539	5	unclassified
Otu01540	5	Bacteroidetes
Otu01541	5	Firmicutes
Otu01542	5	Firmicutes
Otu01543	5	Firmicutes
Otu01544	5	Firmicutes
Otu01545	5	Firmicutes
Otu01546	5	Firmicutes
Otu01547	5	Firmicutes
Otu01548	5	unclassified
Otu01549	5	Firmicutes
Otu01551	5	Firmicutes
Otu01552	5	Proteobacteria
Otu01554	5	Bacteroidetes
Otu01555	5	Firmicutes
Otu01556	5	Firmicutes
Otu01557	5	Firmicutes
Otu01558	5	Firmicutes
Otu01559	5	Firmicutes
Otu01560	5	Firmicutes
Otu01561	5	Firmicutes
Otu01562	5	Firmicutes
Otu01563	5	Firmicutes
Otu01565	5	Firmicutes
Otu01566	5	Actinobacteria
Otu01567	5	Firmicutes
Otu01568	5	Firmicutes
Otu01569	5	Firmicutes
Otu01570	5	Firmicutes
Otu01571	4	Firmicutes
Otu01572	4	Actinobacteria
Otu01573	4	Actinobacteria
Otu01574	4	Firmicutes
Otu01575	4	Proteobacteria
Otu01576	4	Proteobacteria
Otu01577	4	Firmicutes
Otu01578	4	Firmicutes
Otu01579	4	Firmicutes
Otu01580	4	Firmicutes
Otu01581	4	Firmicutes
Otu01582	4	Firmicutes
Otu01584	4	Firmicutes
Otu01585	4	Firmicutes
Otu01586	4	Firmicutes
Otu01587	4	Firmicutes
Otu01588	4	Firmicutes
Otu01590	4	Firmicutes
Otu01591	4	Firmicutes
Otu01592	4	Firmicutes
Otu01593	4	Bacteroidetes
Otu01594	4	Bacteroidetes
Otu01595	4	Firmicutes
Otu01596	4	Spirochaetes
Otu01597	4	Firmicutes
Otu01598	4	Bacteroidetes
Otu01599	4	Firmicutes
Otu01600	4	Firmicutes
Otu01601	4	Firmicutes
Otu01602	4	Firmicutes
Otu01604	4	Bacteroidetes
Otu01605	4	Firmicutes
Otu01606	4	Bacteroidetes
Otu01607	4	Actinobacteria
Otu01608	4	Bacteroidetes
Otu01609	4	Firmicutes
Otu01610	4	Firmicutes
Otu01611	4	Firmicutes
Otu01612	4	Firmicutes
Otu01613	4	Firmicutes
Otu01614	4	Firmicutes
Otu01615	4	Firmicutes
Otu01618	4	Bacteroidetes
Otu01619	4	Firmicutes
Otu01620	4	Firmicutes
Otu01621	4	Firmicutes
Otu01622	4	Firmicutes
Otu01623	4	Firmicutes
Otu01624	4	Firmicutes
Otu01625	4	Firmicutes
Otu01626	4	Firmicutes
Otu01627	4	Firmicutes
Otu01628	4	Firmicutes
Otu01629	4	Firmicutes
Otu01630	4	Firmicutes
Otu01631	4	Firmicutes
Otu01632	4	unclassified
Otu01633	4	unclassified
Otu01634	4	unclassified
Otu01635	4	unclassified
Otu01636	4	unclassified
Otu01637	4	unclassified
Otu01638	4	unclassified
Otu01639	4	unclassified
Otu01640	4	unclassified
Otu01641	4	unclassified
Otu01642	4	unclassified
Otu01644	4	unclassified
Otu01645	4	unclassified
Otu01646	4	unclassified
Otu01647	4	unclassified
Otu01648	4	unclassified
Otu01649	4	unclassified
Otu01650	4	unclassified
Otu01651	4	unclassified
Otu01652	4	unclassified
Otu01653	4	unclassified
Otu01654	4	unclassified
Otu01655	4	unclassified
Otu01656	4	unclassified
Otu01657	4	unclassified
Otu01658	4	unclassified
Otu01659	4	unclassified
Otu01661	4	unclassified
Otu01662	4	unclassified
Otu01664	4	unclassified
Otu01665	4	unclassified
Otu01666	4	unclassified
Otu01668	4	unclassified
Otu01669	4	unclassified
Otu01670	4	unclassified
Otu01671	4	unclassified
Otu01672	4	unclassified
Otu01673	4	unclassified
Otu01674	4	unclassified
Otu01675	4	unclassified
Otu01676	4	unclassified
Otu01677	4	unclassified
Otu01678	4	unclassified
Otu01679	4	unclassified
Otu01680	4	unclassified
Otu01681	4	unclassified
Otu01682	4	unclassified
Otu01683	4	unclassified
Otu01684	4	unclassified
Otu01685	4	unclassified
Otu01686	4	unclassified
Otu01687	4	unclassified
Otu01688	4	unclassified
Otu01689	4	unclassified
Otu01690	4	unclassified
Otu01691	4	unclassified
Otu01692	4	unclassified
Otu01693	4	unclassified
Otu01694	4	unclassified
Otu01695	4	unclassified
Otu01696	4	unclassified
Otu01697	4	unclassified
Otu01699	4	unclassified
Otu01700	4	unclassified
Otu01701	4	unclassified
Otu01702	4	unclassified
Otu01703	4	Bacteroidetes
Otu01704	4	Bacteroidetes
Otu01705	4	Actinobacteria
Otu01707	4	unclassified
Otu01710	4	unclassified
Otu01711	4	unclassified
Otu01712	4	unclassified
Otu01713	4	unclassified
Otu01714	4	unclassified
Otu01715	4	unclassified
Otu01716	4	unclassified
Otu01717	4	unclassified
Otu01719	4	unclassified
Otu01720	4	Firmicutes
Otu01722	4	Firmicutes
Otu01723	4	Firmicutes
Otu01724	4	Firmicutes
Otu01726	4	Firmicutes
Otu01727	4	Firmicutes
Otu01728	4	Firmicutes
Otu01729	4	Firmicutes
Otu01730	4	Firmicutes
Otu01731	4	Firmicutes
Otu01732	4	Firmicutes
Otu01733	4	Firmicutes
Otu01734	4	Firmicutes
Otu01735	4	Firmicutes
Otu01736	4	Firmicutes
Otu01737	4	Bacteroidetes
Otu01738	4	unclassified
Otu01739	4	unclassified
Otu01740	4	unclassified
Otu01742	4	unclassified
Otu01743	4	unclassified
Otu01744	4	unclassified
Otu01746	4	unclassified
Otu01747	4	unclassified
Otu01748	4	unclassified
Otu01749	4	unclassified
Otu01751	4	unclassified
Otu01752	4	unclassified
Otu01753	4	unclassified
Otu01754	4	unclassified
Otu01755	4	unclassified
Otu01757	4	unclassified
Otu01758	4	unclassified
Otu01759	4	unclassified
Otu01760	4	unclassified
Otu01761	4	unclassified
Otu01762	4	unclassified
Otu01763	4	unclassified
Otu01764	4	unclassified
Otu01765	4	unclassified
Otu01766	4	unclassified
Otu01767	4	unclassified
Otu01768	4	unclassified
Otu01769	4	unclassified
Otu01770	4	unclassified
Otu01771	4	unclassified
Otu01772	4	unclassified
Otu01774	4	Firmicutes
Otu01775	4	Bacteroidetes
Otu01776	4	Firmicutes
Otu01777	4	Firmicutes
Otu01779	4	Firmicutes
Otu01780	4	Firmicutes
Otu01781	4	Firmicutes
Otu01782	4	Firmicutes
Otu01783	4	Firmicutes
Otu01784	4	Firmicutes
Otu01785	4	Firmicutes
Otu01786	4	Firmicutes
Otu01787	4	Firmicutes
Otu01788	4	Firmicutes
Otu01789	4	Firmicutes
Otu01791	4	Firmicutes
Otu01792	4	Firmicutes
Otu01793	4	Firmicutes
Otu01794	4	Firmicutes
Otu01795	4	Firmicutes
Otu01796	4	Firmicutes
Otu01797	4	Firmicutes
Otu01798	4	Firmicutes
Otu01799	4	Firmicutes
Otu01800	4	Firmicutes
Otu01801	4	Fusobacteria
Otu01802	4	Firmicutes
Otu01803	4	Firmicutes
Otu01804	4	Firmicutes
Otu01805	4	Firmicutes
Otu01806	4	Actinobacteria
Otu01807	4	Firmicutes
Otu01808	4	Firmicutes
Otu01809	4	Actinobacteria
Otu01810	4	Firmicutes
Otu01811	4	Firmicutes
Otu01812	4	Firmicutes
Otu01813	4	Firmicutes
Otu01814	4	Firmicutes
Otu01815	4	Firmicutes
Otu01816	4	Firmicutes
Otu01817	4	Firmicutes
Otu01818	4	Firmicutes
Otu01819	4	Firmicutes
Otu01820	4	Firmicutes
Otu01821	4	Firmicutes
Otu01822	4	Firmicutes
Otu01823	4	Firmicutes
Otu01824	4	Firmicutes
Otu01825	4	Firmicutes
Otu01826	4	Firmicutes
Otu01827	4	Firmicutes
Otu01828	4	Firmicutes
Otu01829	4	Firmicutes
Otu01830	4	Firmicutes
Otu01831	4	Firmicutes
Otu01832	4	Firmicutes
Otu01833	4	Firmicutes
Otu01834	4	Firmicutes
Otu01835	4	Firmicutes
Otu01836	4	Firmicutes
Otu01837	4	Firmicutes
Otu01838	4	Firmicutes
Otu01839	4	Firmicutes
Otu01841	4	Proteobacteria
Otu01842	4	Firmicutes
Otu01843	4	Firmicutes
Otu01844	4	Firmicutes
Otu01845	4	Firmicutes
Otu01846	4	Firmicutes
Otu01847	4	Firmicutes
Otu01848	4	Firmicutes
Otu01849	4	Firmicutes
Otu01850	4	Firmicutes
Otu01851	4	Firmicutes
Otu01852	4	Firmicutes
Otu01853	4	Firmicutes
Otu01854	4	Firmicutes
Otu01855	4	unclassified
Otu01856	4	Firmicutes
Otu01857	4	unclassified
Otu01858	4	Firmicutes
Otu01859	4	unclassified
Otu01861	4	unclassified
Otu01863	4	unclassified
Otu01864	4	Firmicutes
Otu01865	4	unclassified
Otu01866	4	Firmicutes
Otu01867	4	Bacteroidetes
Otu01868	4	Firmicutes
Otu01869	4	unclassified
Otu01870	4	unclassified
Otu01871	4	unclassified
Otu01872	4	unclassified
Otu01873	4	Firmicutes
Otu01875	4	Bacteroidetes
Otu01876	4	unclassified
Otu01877	4	Firmicutes
Otu01879	4	unclassified
Otu01880	4	unclassified
Otu01881	4	Firmicutes
Otu01882	4	unclassified
Otu01883	4	unclassified
Otu01884	4	Bacteroidetes
Otu01885	4	Firmicutes
Otu01886	4	Firmicutes
Otu01887	4	Firmicutes
Otu01888	4	Firmicutes
Otu01889	4	Firmicutes
Otu01890	4	Firmicutes
Otu01892	4	Firmicutes
Otu01893	4	Proteobacteria
Otu01894	4	Firmicutes
Otu01895	4	Firmicutes
Otu01896	4	Firmicutes
Otu01898	4	Firmicutes
Otu01900	4	unclassified
Otu01901	4	Firmicutes
Otu01903	4	Firmicutes
Otu01904	4	Firmicutes
Otu01905	4	Bacteroidetes
Otu01906	4	unclassified
Otu01907	3	Firmicutes
Otu01908	3	unclassified
Otu01909	3	unclassified
Otu01910	3	unclassified
Otu01911	3	unclassified
Otu01912	3	unclassified
Otu01915	3	unclassified
Otu01917	3	Firmicutes
Otu01918	3	Firmicutes
Otu01919	3	unclassified
Otu01921	3	Firmicutes
Otu01922	3	Firmicutes
Otu01923	3	unclassified
Otu01924	3	Firmicutes
Otu01926	3	unclassified
Otu01927	3	unclassified
Otu01929	3	Bacteroidetes
Otu01930	3	Bacteroidetes
Otu01931	3	unclassified
Otu01932	3	Bacteroidetes
Otu01934	3	Firmicutes
Otu01936	3	Bacteroidetes
Otu01937	3	unclassified
Otu01938	3	unclassified
Otu01939	3	unclassified
Otu01940	3	unclassified
Otu01941	3	Firmicutes
Otu01942	3	Bacteroidetes
Otu01943	3	unclassified
Otu01944	3	Firmicutes
Otu01945	3	Bacteroidetes
Otu01946	3	unclassified
Otu01947	3	Bacteroidetes
Otu01949	3	unclassified
Otu01950	3	unclassified
Otu01951	3	Firmicutes
Otu01952	3	Bacteroidetes
Otu01953	3	unclassified
Otu01955	3	unclassified
Otu01956	3	unclassified
Otu01957	3	unclassified
Otu01958	3	Firmicutes
Otu01960	3	Firmicutes
Otu01961	3	Firmicutes
Otu01962	3	Firmicutes
Otu01963	3	Firmicutes
Otu01964	3	Firmicutes
Otu01965	3	Firmicutes
Otu01966	3	Firmicutes
Otu01967	3	Firmicutes
Otu01968	3	unclassified
Otu01969	3	unclassified
Otu01970	3	unclassified
Otu01972	3	unclassified
Otu01973	3	Firmicutes
Otu01974	3	unclassified
Otu01975	3	Firmicutes
Otu01978	3	Firmicutes
Otu01979	3	unclassified
Otu01980	3	unclassified
Otu01981	3	unclassified
Otu01982	3	unclassified
Otu01983	3	Firmicutes
Otu01984	3	unclassified
Otu01985	3	unclassified
