SampleIDs	Bacteroidetes	Firmicutes	Fusobacteria	unclassified	Proteobacteria	TM7	Actinobacteria	Synergistetes
3028	57.07070707070707	40.85297418630752	0.0	0.16835016835016833	1.9079685746352413	0.0	0.0	0.0
3029	87.7104377104377	7.519640852974187	0.0	0.11223344556677892	4.657687991021325	0.0	0.0	0.0
3030	44.89337822671156	43.714927048260385	0.0	11.11111111111111	0.22446689113355783	0.05611672278338946	0.0	0.0
3031	34.45566778900112	59.82042648709316	0.0	4.264870931537598	1.4590347923681257	0.0	0.0	0.0
3032	82.15488215488216	15.375982042648708	0.0	1.122334455667789	1.3468013468013467	0.0	0.0	0.0
3033	52.91806958473625	45.62289562289562	0.0	0.6172839506172839	0.6172839506172839	0.11223344556677892	0.11223344556677892	0.0
3034	48.98989898989899	40.460157126823795	0.0	10.1010101010101	0.44893378226711567	0.0	0.0	0.0
3037	76.65544332210999	22.10998877665544	0.0	0.28058361391694725	0.8978675645342313	0.0	0.05611672278338946	0.0
3038	45.67901234567901	42.0314253647587	0.05611672278338946	11.952861952861953	0.16835016835016833	0.05611672278338946	0.05611672278338946	0.0
3039	55.892255892255896	42.143658810325476	0.16835016835016833	1.4029180695847363	0.28058361391694725	0.0	0.11223344556677892	0.0
3040	45.56677890011223	49.158249158249156	0.0	3.1425364758698096	2.0763187429854097	0.05611672278338946	0.0	0.0
3041	61.27946127946128	37.03703703703704	0.0	0.8978675645342313	0.7295173961840629	0.05611672278338946	0.0	0.0
3042	68.6307519640853	31.088664421997752	0.0	0.16835016835016833	0.11223344556677892	0.0	0.0	0.0
3043	50.44893378226711	48.709315375982044	0.0	0.16835016835016833	0.6734006734006733	0.0	0.0	0.0
3044	50.841750841750844	43.490460157126826	0.0	5.555555555555555	0.11223344556677892	0.0	0.0	0.0
3045	28.002244668911334	70.53872053872054	0.0	0.9539842873176206	0.5050505050505051	0.0	0.0	0.0
3046	57.407407407407405	41.63860830527497	0.0	0.5611672278338945	0.3928170594837262	0.0	0.0	0.0
3047	44.837261503928175	51.34680134680135	0.0	2.9180695847362514	0.8978675645342313	0.0	0.0	0.0
3048	63.86083052749719	35.35353535353536	0.0	0.7295173961840629	0.05611672278338946	0.0	0.0	0.0
3049	37.03703703703704	32.71604938271605	0.0	3.310886644219978	26.936026936026934	0.0	0.0	0.0
3050	44.55667789001122	48.597081930415264	0.0	6.621773288439956	0.22446689113355783	0.0	0.0	0.0
3051	60.38159371492705	38.552188552188554	0.0	0.28058361391694725	0.6734006734006733	0.0	0.11223344556677892	0.0
3052	77.27272727272727	19.865319865319865	0.0	0.05611672278338946	2.8058361391694726	0.0	0.0	0.0
3053	52.861952861952865	45.51066217732884	0.11223344556677892	1.2906846240179575	0.16835016835016833	0.05611672278338946	0.0	0.0
3055	35.91470258136925	37.317620650953984	0.0	22.671156004489337	4.09652076318743	0.0	0.0	0.0
3056	71.8294051627385	26.374859708193043	0.0	0.05611672278338946	1.739618406285073	0.0	0.0	0.0
3057	64.14141414141415	34.68013468013468	0.0	0.05611672278338946	1.122334455667789	0.0	0.0	0.0
3059	45.06172839506173	47.41863075196409	0.0	2.8058361391694726	4.713804713804714	0.0	0.0	0.0
3060	52.974186307519645	37.82267115600449	0.0	8.641975308641975	0.44893378226711567	0.0	0.11223344556677892	0.0
3062	36.868686868686865	2.0202020202020203	60.437710437710436	0.0	0.6172839506172839	0.05611672278338946	0.0	0.0
3063	80.58361391694724	12.626262626262626	0.0	6.341189674523008	0.44893378226711567	0.0	0.0	0.0
3064	57.519640852974184	41.18967452300786	0.0	1.0662177328843996	0.22446689113355783	0.0	0.0	0.0
3065	38.15937149270482	60.549943883277216	0.0	0.6734006734006733	0.28058361391694725	0.28058361391694725	0.05611672278338946	0.0
3066	50.78563411896745	47.69921436588103	0.0	0.33670033670033667	1.122334455667789	0.05611672278338946	0.0	0.0
3067	79.46127946127946	19.921436588103255	0.0	0.5611672278338945	0.0	0.05611672278338946	0.0	0.0
3068	26.374859708193043	55.387205387205384	0.0	16.217732884399553	1.964085297418631	0.0	0.0	0.05611672278338946
3069	54.54545454545454	42.368125701459036	0.0	1.5151515151515151	1.5151515151515151	0.05611672278338946	0.0	0.0
3070	48.148148148148145	50.05611672278339	0.0	0.3928170594837262	1.3468013468013467	0.0	0.05611672278338946	0.0
3072	38.439955106621774	54.37710437710438	0.0	6.621773288439956	0.5050505050505051	0.05611672278338946	0.0	0.0
3074	37.093153759820424	58.417508417508415	0.0	2.244668911335578	2.1885521885521886	0.0	0.05611672278338946	0.0
3075	55.72390572390572	36.08305274971942	0.0	7.351290684624018	0.8417508417508417	0.0	0.0	0.0
3076	30.134680134680135	37.14927048260381	0.0	29.34904601571268	3.3670033670033668	0.0	0.0	0.0
3077	57.12682379349046	37.37373737373738	0.0	0.3928170594837262	5.05050505050505	0.05611672278338946	0.0	0.0
3078	28.114478114478114	61.61616161616161	0.0	9.14702581369248	1.122334455667789	0.0	0.0	0.0
3079	73.62514029180696	25.084175084175087	0.0	0.11223344556677892	1.1784511784511784	0.0	0.0	0.0
3080	69.1919191919192	25.420875420875422	2.0763187429854097	0.05611672278338946	3.254769921436588	0.0	0.0	0.0
3081	37.48597081930416	49.77553310886644	0.0	10.044893378226712	2.6936026936026933	0.0	0.0	0.0
3082	72.89562289562289	25.589225589225588	0.0	0.16835016835016833	1.3468013468013467	0.0	0.0	0.0
3083	67.34006734006735	32.60381593714927	0.0	0.0	0.0	0.05611672278338946	0.0	0.0
3084	66.44219977553311	30.808080808080806	0.0	2.525252525252525	0.22446689113355783	0.0	0.0	0.0
3085	69.36026936026936	29.292929292929294	0.0	0.05611672278338946	1.2906846240179575	0.0	0.0	0.0
