SampleIDs	Bacteroidetes	Firmicutes	Actinobacteria	unclassified	Proteobacteria	Verrucomicrobia	Synergistetes	Fusobacteria	Lentisphaerae	TM7	Spirochaetes
TS11.2	37.607573149741825	60.49913941480206	0.6024096385542169	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS110	13.769363166953527	84.07917383820998	0.6024096385542169	1.4629948364888123	0.0	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS110.2	42.943201376936315	47.93459552495697	0.17211703958691912	8.950086058519794	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS111	23.14974182444062	56.62650602409639	0.8605851979345954	15.49053356282272	3.614457831325301	0.25817555938037867	0.0	0.0	0.0	0.0	0.0
TS111.2	27.796901893287433	56.88468158347676	0.5163511187607573	12.994836488812393	1.6351118760757317	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS115	33.13253012048193	58.26161790017211	3.356282271944923	3.9586919104991396	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0
TS115.2	23.14974182444062	59.552495697074015	3.7865748709122204	13.080895008605854	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS116	18.244406196213426	58.60585197934596	5.679862306368331	16.351118760757316	0.9466437177280551	0.0	0.0	0.08605851979345956	0.08605851979345956	0.0	0.0
TS116.2	20.998278829604132	71.08433734939759	3.0120481927710845	4.388984509466437	0.5163511187607573	0.0	0.0	0.0	0.0	0.0	0.0
TS117	20.65404475043029	70.82616179001721	3.614457831325301	0.08605851979345956	4.819277108433735	0.0	0.0	0.0	0.0	0.0	0.0
TS117.2	28.82960413080895	62.306368330464714	1.6351118760757317	0.4302925989672977	6.798623063683305	0.0	0.0	0.0	0.0	0.0	0.0
TS118	46.98795180722892	51.29087779690189	0.34423407917383825	0.9466437177280551	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS118.2	14.027538726333907	79.69018932874354	4.905335628227195	1.1187607573149743	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS119	31.841652323580032	64.37177280550775	2.0654044750430294	0.08605851979345956	1.6351118760757317	0.0	0.0	0.0	0.0	0.0	0.0
TS119.2	27.10843373493976	69.10499139414802	2.495697074010327	0.34423407917383825	0.9466437177280551	0.0	0.0	0.0	0.0	0.0	0.0
TS12	33.218588640275385	57.6592082616179	1.2048192771084338	7.83132530120482	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS12.2	21.25645438898451	71.08433734939759	0.8605851979345954	6.798623063683305	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS120.2	21.686746987951807	66.35111876075732	3.1841652323580036	5.76592082616179	3.0120481927710845	0.0	0.0	0.0	0.0	0.0	0.0
TS124	34.85370051635112	64.02753872633392	0.4302925989672977	0.25817555938037867	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS124.2	54.81927710843374	42.943201376936315	0.774526678141136	0.08605851979345956	1.376936316695353	0.0	0.0	0.0	0.0	0.0	0.0
TS125	44.75043029259897	51.46299483648882	2.323580034423408	0.17211703958691912	0.6884681583476765	0.6024096385542169	0.0	0.0	0.0	0.0	0.0
TS125.2	1.8932874354561102	86.91910499139415	10.240963855421686	0.08605851979345956	0.0	0.8605851979345954	0.0	0.0	0.0	0.0	0.0
TS126	6.024096385542169	90.87779690189329	2.1514629948364887	0.8605851979345954	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS126.2	21.428571428571427	74.09638554216868	1.8932874354561102	1.2908777969018932	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0
TS127	24.096385542168676	62.908777969018935	1.549053356282272	9.63855421686747	0.8605851979345954	0.9466437177280551	0.0	0.0	0.0	0.0	0.0
TS127.2	21.514629948364888	71.77280550774526	0.4302925989672977	4.044750430292599	2.2375215146299485	0.0	0.0	0.0	0.0	0.0	0.0
TS128	41.566265060240966	55.33562822719449	2.1514629948364887	0.17211703958691912	0.774526678141136	0.0	0.0	0.0	0.0	0.0	0.0
TS128.2	16.69535283993115	79.94836488812392	1.8932874354561102	1.0327022375215147	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS129	39.75903614457831	56.28227194492255	0.9466437177280551	1.2048192771084338	1.549053356282272	0.25817555938037867	0.0	0.0	0.0	0.0	0.0
TS129.2	51.03270223752151	46.21342512908778	0.08605851979345956	1.376936316695353	0.8605851979345954	0.4302925989672977	0.0	0.0	0.0	0.0	0.0
TS13	24.268502581755595	72.63339070567987	0.0	2.323580034423408	0.6884681583476765	0.0	0.0	0.0	0.08605851979345956	0.0	0.0
TS13.2	16.265060240963855	79.17383820998279	1.8072289156626504	1.1187607573149743	1.6351118760757317	0.0	0.0	0.0	0.0	0.0	0.0
TS130	57.91738382099828	41.996557659208264	0.0	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS130.2	56.71256454388984	40.533562822719446	1.2048192771084338	0.25817555938037867	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0
TS131	34.6815834767642	65.14629948364889	0.08605851979345956	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS131.2	32.01376936316696	67.21170395869191	0.34423407917383825	0.0	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS132	43.28743545611016	54.64716006884681	1.2908777969018932	0.0	0.6884681583476765	0.0	0.0	0.08605851979345956	0.0	0.0	0.0
TS132.2	37.693631669535286	57.6592082616179	3.098106712564544	0.5163511187607573	1.0327022375215147	0.0	0.0	0.0	0.0	0.0	0.0
TS133	26.764199655765918	68.76075731497419	1.8932874354561102	0.34423407917383825	2.2375215146299485	0.0	0.0	0.0	0.0	0.0	0.0
TS133.2	43.71772805507745	53.78657487091222	1.2048192771084338	0.34423407917383825	0.9466437177280551	0.0	0.0	0.0	0.0	0.0	0.0
TS134	17.814113597246127	80.29259896729776	1.376936316695353	0.4302925989672977	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS134.2	25.989672977624785	72.03098106712564	0.8605851979345954	0.25817555938037867	0.8605851979345954	0.0	0.0	0.0	0.0	0.0	0.0
TS135	38.81239242685026	58.95008605851979	0.17211703958691912	0.34423407917383825	1.7211703958691909	0.0	0.0	0.0	0.0	0.0	0.0
TS135.2	54.044750430292595	43.71772805507745	0.0	0.6884681583476765	1.4629948364888123	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS136	11.962134251290877	82.61617900172116	0.5163511187607573	4.044750430292599	0.774526678141136	0.0	0.08605851979345956	0.0	0.0	0.0	0.0
TS136.2	25.04302925989673	65.57659208261619	0.774526678141136	6.798623063683305	1.6351118760757317	0.08605851979345956	0.08605851979345956	0.0	0.0	0.0	0.0
TS137	37.005163511187604	56.36833046471601	0.25817555938037867	1.2048192771084338	5.163511187607573	0.0	0.0	0.0	0.0	0.0	0.0
TS137.2	8.691910499139414	86.57487091222032	0.774526678141136	3.9586919104991396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS138	9.122203098106713	88.81239242685027	1.6351118760757317	0.34423407917383825	0.0	0.0	0.0	0.0	0.0	0.08605851979345956	0.0
TS138.2	39.672977624784856	58.34767641996558	0.774526678141136	0.0	1.2048192771084338	0.0	0.0	0.0	0.0	0.0	0.0
TS139	2.9259896729776247	93.37349397590361	2.5817555938037864	0.6884681583476765	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS139.2	23.32185886402754	72.80550774526678	1.0327022375215147	0.25817555938037867	2.5817555938037864	0.0	0.0	0.0	0.0	0.0	0.0
TS14	1.4629948364888123	96.21342512908778	1.1187607573149743	0.9466437177280551	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS140	28.141135972461274	62.99483648881239	0.4302925989672977	7.142857142857142	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0
TS140.2	53.6144578313253	38.2960413080895	0.4302925989672977	5.249569707401033	1.8072289156626504	0.0	0.0	0.6024096385542169	0.0	0.0	0.0
TS141	27.62478485370052	66.60929432013769	0.17211703958691912	0.34423407917383825	5.249569707401033	0.0	0.0	0.0	0.0	0.0	0.0
TS141.2	23.666092943201377	68.67469879518072	0.17211703958691912	0.774526678141136	6.712564543889846	0.0	0.0	0.0	0.0	0.0	0.0
TS142	10.671256454388985	79.51807228915662	6.110154905335628	0.5163511187607573	3.1841652323580036	0.0	0.0	0.0	0.0	0.0	0.0
TS142.2	55.59380378657487	41.65232358003442	1.2048192771084338	0.4302925989672977	1.1187607573149743	0.0	0.0	0.0	0.0	0.0	0.0
TS143	23.838209982788296	72.20309810671256	2.2375215146299485	0.4302925989672977	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0
TS143.2	36.83304647160069	61.96213425129088	0.5163511187607573	0.25817555938037867	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS144	50.688468158347675	47.16006884681583	0.8605851979345954	0.5163511187607573	0.774526678141136	0.0	0.0	0.0	0.0	0.0	0.0
TS144.2	49.39759036144578	48.10671256454389	0.774526678141136	0.4302925989672977	1.2048192771084338	0.0	0.08605851979345956	0.0	0.0	0.0	0.0
TS145	41.9104991394148	52.667814113597245	0.0	1.6351118760757317	3.1841652323580036	0.6024096385542169	0.0	0.0	0.0	0.0	0.0
TS145.2	46.729776247848534	47.59036144578313	0.0	3.356282271944923	0.774526678141136	1.549053356282272	0.0	0.0	0.0	0.0	0.0
TS146	37.95180722891566	51.72117039586919	0.25817555938037867	9.294320137693632	0.6884681583476765	0.0	0.08605851979345956	0.0	0.0	0.0	0.0
TS146.2	41.049913941480206	46.47160068846816	0.25817555938037867	10.327022375215146	1.1187607573149743	0.34423407917383825	0.4302925989672977	0.0	0.0	0.0	0.0
TS147	32.87435456110155	64.71600688468159	0.4302925989672977	0.6024096385542169	1.376936316695353	0.0	0.0	0.0	0.0	0.0	0.0
TS147.2	30.89500860585198	64.11359724612737	0.8605851979345954	2.495697074010327	1.549053356282272	0.0	0.08605851979345956	0.0	0.0	0.0	0.0
TS148	48.96729776247849	44.836488812392425	0.17211703958691912	2.5817555938037864	3.1841652323580036	0.17211703958691912	0.0	0.0	0.08605851979345956	0.0	0.0
TS149	35.54216867469879	62.99483648881239	0.34423407917383825	0.25817555938037867	0.8605851979345954	0.0	0.0	0.0	0.0	0.0	0.0
TS15	29.604130808950085	68.15834767641996	0.34423407917383825	1.4629948364888123	0.34423407917383825	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS15.2	45.00860585197935	53.01204819277109	0.0	0.6884681583476765	1.2048192771084338	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS150	1.2048192771084338	96.12736660929431	1.2908777969018932	0.34423407917383825	0.34423407917383825	0.6024096385542169	0.0	0.08605851979345956	0.0	0.0	0.0
TS151	22.289156626506024	76.50602409638554	0.25817555938037867	0.25817555938037867	0.6884681583476765	0.0	0.0	0.0	0.0	0.0	0.0
TS151.2	30.550774526678143	68.24440619621342	0.08605851979345956	0.25817555938037867	0.25817555938037867	0.6024096385542169	0.0	0.0	0.0	0.0	0.0
TS152	33.47676419965577	64.8881239242685	0.17211703958691912	0.6024096385542169	0.774526678141136	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS152.2	25.21514629948365	73.14974182444061	0.34423407917383825	0.34423407917383825	0.25817555938037867	0.6884681583476765	0.0	0.0	0.0	0.0	0.0
TS153	28.141135972461274	67.21170395869191	0.6024096385542169	1.2048192771084338	2.667814113597246	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS154.2	31.497418244406195	41.480206540447504	3.5283993115318415	21.858864027538726	0.774526678141136	0.08605851979345956	0.774526678141136	0.0	0.0	0.0	0.0
TS155	23.14974182444062	43.459552495697075	1.2048192771084338	31.841652323580032	0.34423407917383825	0.0	0.0	0.0	0.0	0.0	0.0
TS155.2	22.375215146299485	49.05335628227194	0.6884681583476765	27.62478485370052	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS156	36.144578313253014	58.003442340791736	0.17211703958691912	4.388984509466437	1.0327022375215147	0.0	0.08605851979345956	0.17211703958691912	0.0	0.0	0.0
TS156.2	19.793459552495698	78.74354561101549	1.0327022375215147	0.34423407917383825	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS16	40.103270223752155	59.036144578313255	0.25817555938037867	0.34423407917383825	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS160	52.06540447504303	45.869191049913944	0.17211703958691912	1.6351118760757317	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS160.2	55.76592082616179	41.996557659208264	0.25817555938037867	1.8072289156626504	0.17211703958691912	0.0	0.0	0.0	0.0	0.0	0.0
TS161	24.78485370051635	73.92426850258175	0.25817555938037867	0.5163511187607573	0.5163511187607573	0.0	0.0	0.0	0.0	0.0	0.0
TS162	64.28571428571429	33.304647160068846	0.4302925989672977	0.25817555938037867	1.7211703958691909	0.0	0.0	0.0	0.0	0.0	0.0
TS162.2	47.246127366609294	52.667814113597245	0.0	0.0	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS163	36.74698795180723	61.79001721170396	0.08605851979345956	0.08605851979345956	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0
TS163.2	36.91910499139415	62.47848537005164	0.08605851979345956	0.0	0.5163511187607573	0.0	0.0	0.0	0.0	0.0	0.0
TS164	43.88984509466437	55.07745266781411	0.17211703958691912	0.6884681583476765	0.17211703958691912	0.0	0.0	0.0	0.0	0.0	0.0
TS164.2	35.111876075731494	63.76936316695353	0.34423407917383825	0.08605851979345956	0.6884681583476765	0.0	0.0	0.0	0.0	0.0	0.0
TS165	30.120481927710845	47.50430292598967	1.8072289156626504	18.9328743545611	1.0327022375215147	0.4302925989672977	0.17211703958691912	0.0	0.0	0.0	0.0
TS165.2	41.73838209982788	37.09122203098107	0.8605851979345954	19.19104991394148	1.0327022375215147	0.0	0.08605851979345956	0.0	0.0	0.0	0.0
TS166	48.45094664371773	50.51635111876076	0.25817555938037867	0.08605851979345956	0.6884681583476765	0.0	0.0	0.0	0.0	0.0	0.0
TS166.2	2.1514629948364887	93.20137693631669	3.7005163511187606	0.8605851979345954	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS167	11.273666092943202	86.23063683304647	1.0327022375215147	0.9466437177280551	0.25817555938037867	0.25817555938037867	0.0	0.0	0.0	0.0	0.0
TS167.2	3.098106712564544	87.34939759036145	8.691910499139414	0.6024096385542169	0.08605851979345956	0.08605851979345956	0.0	0.08605851979345956	0.0	0.0	0.0
TS168	16.265060240963855	76.93631669535283	0.774526678141136	5.335628227194492	0.6024096385542169	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS168.2	21.858864027538726	69.62134251290878	0.6024096385542169	7.056798623063683	0.774526678141136	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS169	22.203098106712567	76.1617900172117	0.25817555938037867	0.774526678141136	0.4302925989672977	0.0	0.0	0.0	0.17211703958691912	0.0	0.0
TS169.2	18.76075731497418	73.58003442340791	2.5817555938037864	3.7005163511187606	1.2048192771084338	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS170	0.25817555938037867	97.59036144578313	1.9793459552495698	0.17211703958691912	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS170.2	43.71772805507745	52.151462994836486	1.549053356282272	0.0	2.5817555938037864	0.0	0.0	0.0	0.0	0.0	0.0
TS178	1.4629948364888123	80.03442340791739	16.69535283993115	0.774526678141136	1.0327022375215147	0.0	0.0	0.0	0.0	0.0	0.0
TS178.2	24.354561101549052	67.72805507745267	6.282271944922548	1.1187607573149743	0.5163511187607573	0.0	0.0	0.0	0.0	0.0	0.0
TS179	1.4629948364888123	85.71428571428571	11.53184165232358	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS179.2	38.03786574870912	54.90533562822719	1.8072289156626504	4.130808950086059	1.1187607573149743	0.0	0.0	0.0	0.0	0.0	0.0
TS180	56.88468158347676	42.3407917383821	0.08605851979345956	0.6884681583476765	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS181	41.22203098106713	56.024096385542165	0.5163511187607573	0.9466437177280551	1.2048192771084338	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS181.2	51.37693631669536	47.332185886402755	0.25817555938037867	0.25817555938037867	0.774526678141136	0.0	0.0	0.0	0.0	0.0	0.0
TS182	47.246127366609294	50.77452667814114	0.17211703958691912	0.4302925989672977	1.376936316695353	0.0	0.0	0.0	0.0	0.0	0.0
TS182.2	34.93975903614458	62.048192771084345	0.5163511187607573	1.376936316695353	1.1187607573149743	0.0	0.0	0.0	0.0	0.0	0.0
TS183	68.33046471600689	30.46471600688468	0.08605851979345956	0.17211703958691912	0.8605851979345954	0.0	0.08605851979345956	0.0	0.0	0.0	0.0
TS183.2	50.602409638554214	46.47160068846816	1.2048192771084338	0.0	1.7211703958691909	0.0	0.0	0.0	0.0	0.0	0.0
TS184	39.24268502581756	56.36833046471601	3.098106712564544	0.0	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0
TS185	21.17039586919105	77.0223752151463	0.5163511187607573	0.25817555938037867	1.0327022375215147	0.0	0.0	0.0	0.0	0.0	0.0
TS185.2	34.33734939759036	64.02753872633392	0.08605851979345956	0.8605851979345954	0.6884681583476765	0.0	0.0	0.0	0.0	0.0	0.0
TS186	35.88640275387263	61.79001721170396	0.6024096385542169	0.17211703958691912	1.549053356282272	0.0	0.0	0.0	0.0	0.0	0.0
TS19	33.3907056798623	65.40447504302927	0.4302925989672977	0.6884681583476765	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS19.2	0.08605851979345956	97.16006884681583	1.6351118760757317	1.0327022375215147	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS190	22.719449225473323	71.60068846815835	0.6024096385542169	3.2702237521514634	1.7211703958691909	0.0	0.0	0.0	0.08605851979345956	0.0	0.0
TS191	48.96729776247849	50.688468158347675	0.08605851979345956	0.08605851979345956	0.17211703958691912	0.0	0.0	0.0	0.0	0.0	0.0
TS192	40.79173838209983	57.91738382099828	0.08605851979345956	0.4302925989672977	0.774526678141136	0.0	0.0	0.0	0.0	0.0	0.0
TS193	31.58347676419966	66.69535283993116	0.6024096385542169	0.8605851979345954	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS193.2	18.330464716006883	80.46471600688469	0.17211703958691912	0.6884681583476765	0.17211703958691912	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS194	40.017211703958694	58.34767641996558	0.25817555938037867	0.17211703958691912	1.2048192771084338	0.0	0.0	0.0	0.0	0.0	0.0
TS194.2	24.52667814113597	74.95697074010327	0.08605851979345956	0.25817555938037867	0.17211703958691912	0.0	0.0	0.0	0.0	0.0	0.0
TS195	41.82444061962134	55.679862306368335	0.0	1.2908777969018932	0.8605851979345954	0.34423407917383825	0.0	0.0	0.0	0.0	0.0
TS195.2	33.99311531841652	61.7039586919105	0.17211703958691912	0.774526678141136	2.5817555938037864	0.6884681583476765	0.0	0.0	0.0	0.08605851979345956	0.0
TS2	23.666092943201377	68.50258175559381	2.323580034423408	4.130808950086059	0.08605851979345956	1.1187607573149743	0.17211703958691912	0.0	0.0	0.0	0.0
TS2.2	33.218588640275385	54.64716006884681	0.6884681583476765	10.499139414802066	0.25817555938037867	0.6884681583476765	0.0	0.0	0.0	0.0	0.0
TS20	30.292598967297764	68.15834767641996	0.5163511187607573	0.6884681583476765	0.0	0.34423407917383825	0.0	0.0	0.0	0.0	0.0
TS20.2	52.667814113597245	46.729776247848534	0.0	0.25817555938037867	0.17211703958691912	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS21	21.514629948364888	76.85025817555939	0.08605851979345956	0.6024096385542169	0.8605851979345954	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS21.2	8.950086058519794	88.64027538726333	1.8932874354561102	0.25817555938037867	0.08605851979345956	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS22	5.077452667814113	91.91049913941481	1.549053356282272	0.5163511187607573	0.9466437177280551	0.0	0.0	0.0	0.0	0.0	0.0
TS23	9.982788296041308	88.7263339070568	1.2048192771084338	0.0	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS25	35.197934595524956	57.48709122203098	0.0	7.314974182444062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS25.2	25.645438898450944	67.98623063683304	0.774526678141136	4.475043029259897	0.6024096385542169	0.5163511187607573	0.0	0.0	0.0	0.0	0.0
TS26	50.8605851979346	45.69707401032702	0.0	3.2702237521514634	0.08605851979345956	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS26.2	25.38726333907057	68.50258175559381	2.8399311531841653	2.2375215146299485	0.774526678141136	0.25817555938037867	0.0	0.0	0.0	0.0	0.0
TS27	18.76075731497418	72.89156626506023	1.6351118760757317	6.712564543889846	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS27.2	7.228915662650602	75.90361445783132	6.024096385542169	8.175559380378658	0.8605851979345954	1.7211703958691909	0.08605851979345956	0.0	0.0	0.0	0.0
TS28	20.481927710843372	75.5593803786575	0.0	3.7005163511187606	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS29	3.87263339070568	95.18072289156626	0.25817555938037867	0.17211703958691912	0.5163511187607573	0.0	0.0	0.0	0.0	0.0	0.0
TS3	20.481927710843372	75.64543889845095	0.5163511187607573	1.1187607573149743	2.2375215146299485	0.0	0.0	0.0	0.0	0.0	0.0
TS3.2	15.3184165232358	82.44406196213426	0.6024096385542169	0.774526678141136	0.8605851979345954	0.0	0.0	0.0	0.0	0.0	0.0
TS30	14.888123924268504	84.50946643717728	0.0	0.5163511187607573	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS30.2	24.268502581755595	68.15834767641996	0.8605851979345954	5.851979345955249	0.8605851979345954	0.0	0.0	0.0	0.0	0.0	0.0
TS31	27.36660929432014	71.77280550774526	0.0	0.25817555938037867	0.5163511187607573	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS31.2	43.71772805507745	55.07745266781411	0.0	0.6024096385542169	0.6024096385542169	0.0	0.0	0.0	0.0	0.0	0.0
TS32	47.07401032702238	47.50430292598967	0.25817555938037867	0.5163511187607573	4.647160068846816	0.0	0.0	0.0	0.0	0.0	0.0
TS32.2	31.411359724612737	61.01549053356282	3.098106712564544	0.774526678141136	3.614457831325301	0.0	0.0	0.0	0.08605851979345956	0.0	0.0
TS33	9.81067125645439	88.2960413080895	0.17211703958691912	0.17211703958691912	1.2048192771084338	0.34423407917383825	0.0	0.0	0.0	0.0	0.0
TS33.2	1.0327022375215147	95.78313253012048	2.753872633390706	0.34423407917383825	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS34	3.7865748709122204	90.10327022375215	4.475043029259897	1.6351118760757317	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS35	26.506024096385545	65.14629948364889	2.0654044750430294	6.024096385542169	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS37	46.98795180722892	50.94664371772806	0.8605851979345954	0.25817555938037867	0.9466437177280551	0.0	0.0	0.0	0.0	0.0	0.0
TS37.2	27.10843373493976	67.21170395869191	3.4423407917383817	0.34423407917383825	1.8072289156626504	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS38	9.38037865748709	88.81239242685027	1.2908777969018932	0.5163511187607573	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS38.2	13.855421686746988	76.41996557659209	6.024096385542169	1.549053356282272	0.5163511187607573	1.6351118760757317	0.0	0.0	0.0	0.0	0.0
TS39	51.03270223752151	46.64371772805508	0.0	1.2908777969018932	0.9466437177280551	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS39.2	32.44406196213425	62.392426850258175	0.4302925989672977	0.34423407917383825	3.87263339070568	0.5163511187607573	0.0	0.0	0.0	0.0	0.0
TS4	54.99139414802065	42.77108433734939	0.0	0.08605851979345956	2.1514629948364887	0.0	0.0	0.0	0.0	0.0	0.0
TS4.2	47.07401032702238	49.91394148020654	0.34423407917383825	0.08605851979345956	2.5817555938037864	0.0	0.0	0.0	0.0	0.0	0.0
TS43	30.37865748709122	62.56454388984509	4.991394148020654	0.17211703958691912	1.376936316695353	0.5163511187607573	0.0	0.0	0.0	0.0	0.0
TS44	21.772805507745264	53.87263339070568	23.838209982788296	0.34423407917383825	0.17211703958691912	0.0	0.0	0.0	0.0	0.0	0.0
TS49	4.819277108433735	92.08261617900172	2.495697074010327	0.6024096385542169	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS49.2	20.740103270223752	65.7487091222031	7.401032702237521	1.1187607573149743	4.647160068846816	0.34423407917383825	0.0	0.0	0.0	0.0	0.0
