OTU	Size	Taxonomy
Otu001917	77	unclassified
Otu001918	77	Firmicutes
Otu001919	77	Firmicutes
Otu001920	77	Firmicutes
Otu001921	77	Firmicutes
Otu001922	77	Firmicutes
Otu001923	77	unclassified
Otu001924	77	Bacteroidetes
Otu001925	77	unclassified
Otu001926	76	Firmicutes
Otu001927	76	Firmicutes
Otu001928	76	Firmicutes
Otu001929	76	Spirochaetes
Otu001930	76	Firmicutes
Otu001931	76	Firmicutes
Otu001932	76	Firmicutes
Otu001933	76	unclassified
Otu001934	76	Firmicutes
Otu001935	76	Firmicutes
Otu001936	76	Firmicutes
Otu001937	76	Actinobacteria
Otu001938	75	Firmicutes
Otu001939	75	Firmicutes
Otu001940	75	Firmicutes
Otu001941	75	Bacteroidetes
Otu001942	75	Bacteroidetes
Otu001943	75	Firmicutes
Otu001944	75	Firmicutes
Otu001945	75	unclassified
Otu001946	75	Firmicutes
Otu001947	75	Proteobacteria
Otu001948	75	Firmicutes
Otu001949	75	Firmicutes
Otu001950	75	Firmicutes
Otu001951	75	Firmicutes
Otu001952	74	Firmicutes
Otu001953	74	Firmicutes
Otu001954	74	Firmicutes
Otu001955	74	Firmicutes
Otu001956	74	Bacteroidetes
Otu001957	74	Firmicutes
Otu001958	74	Firmicutes
Otu001959	74	unclassified
Otu001960	74	Firmicutes
Otu001961	74	Firmicutes
Otu001962	74	Firmicutes
Otu001963	73	Bacteroidetes
Otu001964	73	Firmicutes
Otu001965	73	Firmicutes
Otu001966	73	Firmicutes
Otu001967	73	Firmicutes
Otu001968	73	Firmicutes
Otu001969	73	Firmicutes
Otu001970	73	Firmicutes
Otu001971	73	Bacteroidetes
Otu001972	73	Firmicutes
Otu001973	72	Bacteroidetes
Otu001974	72	Firmicutes
Otu001975	72	unclassified
Otu001976	72	Firmicutes
Otu001977	72	Bacteroidetes
Otu001978	72	unclassified
Otu001979	72	Bacteroidetes
Otu001980	72	Firmicutes
Otu001981	72	unclassified
Otu001982	72	Bacteroidetes
Otu001983	72	unclassified
Otu001984	71	unclassified
Otu001985	71	Firmicutes
Otu001986	71	Firmicutes
Otu001987	71	Bacteroidetes
Otu001988	71	Bacteroidetes
Otu001989	71	unclassified
Otu001990	71	Firmicutes
Otu001991	71	Firmicutes
Otu001992	71	Firmicutes
Otu001993	71	Firmicutes
Otu001994	71	Firmicutes
Otu001995	71	unclassified
Otu001996	71	Firmicutes
Otu001997	70	unclassified
Otu001998	70	Firmicutes
Otu001999	70	Bacteroidetes
Otu002000	70	unclassified
Otu002001	70	Bacteroidetes
Otu002002	70	Firmicutes
Otu002003	70	Proteobacteria
Otu002004	70	Bacteroidetes
Otu002005	70	Firmicutes
Otu002006	70	Firmicutes
Otu002007	69	Firmicutes
Otu002008	69	Firmicutes
Otu002009	69	Firmicutes
Otu002010	69	Firmicutes
Otu002011	69	Firmicutes
Otu002012	69	Firmicutes
Otu002013	69	Bacteroidetes
Otu002014	69	unclassified
Otu002015	69	Firmicutes
Otu002016	69	Firmicutes
Otu002017	69	Bacteroidetes
Otu002018	69	Firmicutes
Otu002019	69	Firmicutes
Otu002020	69	Bacteroidetes
Otu002021	69	Firmicutes
Otu002022	68	unclassified
Otu002023	68	Firmicutes
Otu002024	68	unclassified
Otu002025	68	Firmicutes
Otu002026	68	unclassified
Otu002027	68	Firmicutes
Otu002028	67	Bacteroidetes
Otu002029	67	Firmicutes
Otu002030	67	unclassified
Otu002031	67	Firmicutes
Otu002032	67	Firmicutes
Otu002033	67	Bacteroidetes
Otu002034	67	Verrucomicrobia
Otu002035	67	Firmicutes
Otu002036	67	Firmicutes
Otu002037	67	unclassified
Otu002038	67	Bacteroidetes
Otu002039	67	Firmicutes
Otu002040	66	Proteobacteria
Otu002041	66	unclassified
Otu002042	66	Firmicutes
Otu002043	66	Firmicutes
Otu002044	66	unclassified
Otu002045	66	Firmicutes
Otu002046	66	Firmicutes
Otu002047	66	Firmicutes
Otu002048	65	Firmicutes
Otu002049	65	unclassified
Otu002050	65	Firmicutes
Otu002051	65	Firmicutes
Otu002052	65	Bacteroidetes
Otu002053	65	Bacteroidetes
Otu002054	65	Firmicutes
Otu002055	65	Firmicutes
Otu002056	65	Firmicutes
Otu002057	64	Bacteroidetes
Otu002058	64	Proteobacteria
Otu002059	64	Firmicutes
Otu002060	64	Bacteroidetes
Otu002061	64	Bacteroidetes
Otu002062	64	Proteobacteria
Otu002063	64	Bacteroidetes
Otu002064	64	Firmicutes
Otu002065	64	Proteobacteria
Otu002066	64	Actinobacteria
Otu002067	64	Firmicutes
Otu002068	64	unclassified
Otu002069	64	unclassified
Otu002070	64	Firmicutes
Otu002071	64	Firmicutes
Otu002072	63	unclassified
Otu002073	63	Proteobacteria
Otu002074	63	unclassified
Otu002075	63	Firmicutes
Otu002076	63	Firmicutes
Otu002077	63	Firmicutes
Otu002078	63	Bacteroidetes
Otu002079	63	Firmicutes
Otu002080	63	Firmicutes
Otu002081	63	Firmicutes
Otu002082	63	unclassified
Otu002083	62	Firmicutes
Otu002084	62	Firmicutes
Otu002085	62	unclassified
Otu002086	62	Firmicutes
Otu002087	62	Bacteroidetes
Otu002088	62	Firmicutes
Otu002089	62	unclassified
Otu002090	62	Firmicutes
Otu002091	62	Firmicutes
Otu002092	61	unclassified
Otu002093	61	Firmicutes
Otu002094	61	Bacteroidetes
Otu002095	61	Firmicutes
Otu002096	61	Bacteroidetes
Otu002097	61	Firmicutes
Otu002098	61	Bacteroidetes
Otu002099	61	Bacteroidetes
Otu002100	61	Bacteroidetes
Otu002101	61	Firmicutes
Otu002102	61	Firmicutes
Otu002103	61	Verrucomicrobia
Otu002104	61	Firmicutes
Otu002105	61	unclassified
Otu002106	61	unclassified
Otu002107	61	Actinobacteria
Otu002108	61	Firmicutes
Otu002109	61	unclassified
Otu002110	61	Bacteroidetes
Otu002111	60	Firmicutes
Otu002112	60	Firmicutes
Otu002113	60	unclassified
Otu002114	60	Firmicutes
Otu002115	60	unclassified
Otu002116	60	Firmicutes
Otu002117	60	Firmicutes
Otu002118	60	Firmicutes
Otu002119	60	Bacteroidetes
Otu002120	60	Firmicutes
Otu002121	60	Firmicutes
Otu002122	60	Firmicutes
Otu002123	60	Firmicutes
Otu002124	60	Bacteroidetes
Otu002125	60	Firmicutes
Otu002126	59	Firmicutes
Otu002127	59	Firmicutes
Otu002128	59	Firmicutes
Otu002129	59	Firmicutes
Otu002130	59	Firmicutes
Otu002131	59	Firmicutes
Otu002132	59	Bacteroidetes
Otu002133	59	Firmicutes
Otu002134	59	Proteobacteria
Otu002135	59	Firmicutes
Otu002136	59	Firmicutes
Otu002137	59	unclassified
Otu002138	58	Bacteroidetes
Otu002139	58	Bacteroidetes
Otu002140	58	unclassified
Otu002141	58	Actinobacteria
Otu002142	58	Firmicutes
Otu002143	58	Firmicutes
Otu002144	58	Firmicutes
Otu002145	58	unclassified
Otu002146	58	Firmicutes
Otu002147	58	unclassified
Otu002148	58	Firmicutes
Otu002149	58	Bacteroidetes
Otu002150	58	Firmicutes
Otu002151	58	unclassified
Otu002152	58	Firmicutes
Otu002153	58	Bacteroidetes
Otu002154	58	Firmicutes
Otu002155	58	Firmicutes
Otu002156	58	Firmicutes
Otu002157	57	Bacteroidetes
Otu002158	57	Firmicutes
Otu002159	57	unclassified
Otu002160	57	Firmicutes
Otu002161	57	Firmicutes
Otu002162	57	Firmicutes
Otu002163	57	Firmicutes
Otu002164	57	Firmicutes
Otu002165	57	Firmicutes
Otu002166	57	Firmicutes
Otu002167	57	Firmicutes
Otu002168	57	Proteobacteria
Otu002169	57	Firmicutes
Otu002170	57	Firmicutes
Otu002171	57	Firmicutes
Otu002172	57	Firmicutes
Otu002173	57	Proteobacteria
Otu002174	57	Firmicutes
Otu002175	56	Firmicutes
Otu002176	56	Firmicutes
Otu002177	56	Proteobacteria
Otu002178	56	Firmicutes
Otu002179	56	Firmicutes
Otu002180	56	Bacteroidetes
Otu002181	56	Firmicutes
Otu002182	56	Firmicutes
Otu002183	56	unclassified
Otu002184	56	Firmicutes
Otu002185	56	Firmicutes
Otu002186	55	Actinobacteria
Otu002187	55	Bacteroidetes
Otu002188	55	Bacteroidetes
Otu002189	55	Firmicutes
Otu002190	55	Firmicutes
Otu002191	55	Firmicutes
Otu002192	55	Bacteroidetes
Otu002193	55	Firmicutes
Otu002194	55	Bacteroidetes
Otu002195	55	Bacteroidetes
Otu002196	55	Firmicutes
Otu002197	55	Firmicutes
Otu002198	55	Proteobacteria
Otu002199	55	Bacteroidetes
Otu002200	55	Firmicutes
Otu002201	54	Firmicutes
Otu002202	54	Firmicutes
Otu002203	54	Firmicutes
Otu002204	54	Firmicutes
Otu002205	54	Firmicutes
Otu002206	54	Firmicutes
Otu002207	54	Firmicutes
Otu002208	54	Firmicutes
Otu002209	54	Firmicutes
Otu002210	53	Bacteroidetes
Otu002211	53	unclassified
Otu002212	53	Firmicutes
Otu002213	53	Firmicutes
Otu002214	53	Bacteroidetes
Otu002215	53	Bacteroidetes
Otu002216	53	Firmicutes
Otu002217	53	unclassified
Otu002218	53	Firmicutes
Otu002219	53	unclassified
Otu002220	53	Firmicutes
Otu002221	53	Firmicutes
Otu002222	53	Bacteroidetes
Otu002223	53	Firmicutes
Otu002224	52	unclassified
Otu002225	52	Bacteroidetes
Otu002226	52	Firmicutes
Otu002227	52	Firmicutes
Otu002228	52	unclassified
Otu002229	52	Firmicutes
Otu002230	52	Bacteroidetes
Otu002231	52	Bacteroidetes
Otu002232	52	Firmicutes
Otu002233	52	unclassified
Otu002234	52	Bacteroidetes
Otu002235	52	Firmicutes
Otu002236	52	Bacteroidetes
Otu002237	52	Firmicutes
Otu002238	52	Firmicutes
Otu002239	52	Bacteroidetes
Otu002240	51	Firmicutes
Otu002241	51	Firmicutes
Otu002242	51	Firmicutes
Otu002243	51	Firmicutes
Otu002244	51	Bacteroidetes
Otu002245	51	Firmicutes
Otu002246	51	Firmicutes
Otu002247	51	Firmicutes
Otu002248	51	Firmicutes
Otu002249	51	unclassified
Otu002250	51	Firmicutes
Otu002251	51	Proteobacteria
Otu002252	51	Firmicutes
Otu002253	51	unclassified
Otu002254	51	Actinobacteria
Otu002255	51	Firmicutes
Otu002256	50	Bacteroidetes
Otu002257	50	Firmicutes
Otu002258	50	Firmicutes
Otu002259	50	Bacteroidetes
Otu002260	50	Bacteroidetes
Otu002261	50	Firmicutes
Otu002262	50	Firmicutes
Otu002263	50	unclassified
Otu002264	50	Firmicutes
Otu002265	50	Firmicutes
Otu002266	50	Firmicutes
Otu002267	50	Firmicutes
Otu002268	50	Firmicutes
Otu002269	50	Firmicutes
Otu002270	50	Firmicutes
Otu002271	50	Firmicutes
Otu002272	50	Firmicutes
Otu002273	50	Firmicutes
Otu002274	50	Firmicutes
Otu002275	50	Firmicutes
Otu002276	50	Bacteroidetes
Otu002277	50	Firmicutes
Otu002278	50	unclassified
Otu002279	50	Firmicutes
Otu002280	49	Firmicutes
Otu002281	49	Firmicutes
Otu002282	49	Proteobacteria
Otu002283	49	Firmicutes
Otu002284	49	Firmicutes
Otu002285	49	Firmicutes
Otu002286	49	Firmicutes
Otu002287	49	Firmicutes
Otu002288	49	Firmicutes
Otu002289	49	Firmicutes
Otu002290	49	Firmicutes
Otu002291	49	Bacteroidetes
Otu002292	49	Firmicutes
Otu002293	49	Firmicutes
Otu002294	49	Firmicutes
Otu002295	49	unclassified
Otu002296	49	Firmicutes
Otu002297	49	unclassified
Otu002298	49	Firmicutes
Otu002299	49	Firmicutes
Otu002300	49	Firmicutes
Otu002301	49	Bacteroidetes
Otu002302	49	unclassified
Otu002303	49	Firmicutes
Otu002304	49	unclassified
Otu002305	49	unclassified
Otu002306	49	unclassified
Otu002307	48	Firmicutes
Otu002308	48	Firmicutes
Otu002309	48	unclassified
Otu002310	48	Firmicutes
Otu002311	48	unclassified
Otu002312	48	Firmicutes
Otu002313	48	Firmicutes
Otu002314	48	Firmicutes
Otu002315	48	Bacteroidetes
Otu002316	48	Firmicutes
Otu002317	48	unclassified
Otu002318	48	Firmicutes
Otu002319	48	Bacteroidetes
Otu002320	47	Firmicutes
Otu002321	47	Firmicutes
Otu002322	47	Firmicutes
Otu002323	47	Firmicutes
Otu002324	47	Bacteroidetes
Otu002325	47	Firmicutes
Otu002326	47	Bacteroidetes
Otu002327	47	unclassified
Otu002328	47	Firmicutes
Otu002329	47	Bacteroidetes
Otu002330	47	Firmicutes
Otu002331	47	Firmicutes
Otu002332	47	unclassified
Otu002333	47	unclassified
Otu002334	47	unclassified
Otu002335	47	Firmicutes
Otu002336	47	Firmicutes
Otu002337	47	Firmicutes
Otu002338	47	Firmicutes
Otu002339	47	Firmicutes
Otu002340	47	Firmicutes
Otu002341	46	Firmicutes
Otu002342	46	Firmicutes
Otu002343	46	Firmicutes
Otu002344	46	Firmicutes
Otu002345	46	unclassified
Otu002346	46	Firmicutes
Otu002347	46	Firmicutes
Otu002348	46	Firmicutes
Otu002349	46	Firmicutes
Otu002350	46	Bacteroidetes
Otu002351	46	unclassified
Otu002352	46	unclassified
Otu002353	46	unclassified
Otu002354	46	Firmicutes
Otu002355	46	Bacteroidetes
Otu002356	46	Firmicutes
Otu002357	46	Firmicutes
Otu002358	46	Firmicutes
Otu002359	46	Firmicutes
Otu002360	46	Firmicutes
Otu002361	46	unclassified
Otu002362	45	Firmicutes
Otu002363	45	unclassified
Otu002364	45	Firmicutes
Otu002365	45	Firmicutes
Otu002366	45	Proteobacteria
Otu002367	45	Firmicutes
Otu002368	45	Firmicutes
Otu002369	45	Firmicutes
Otu002370	45	Firmicutes
Otu002371	45	Firmicutes
Otu002372	45	unclassified
Otu002373	45	Firmicutes
Otu002374	45	Firmicutes
Otu002375	45	Firmicutes
Otu002376	45	unclassified
Otu002377	45	Firmicutes
Otu002378	45	Firmicutes
Otu002379	45	Firmicutes
Otu002380	45	Firmicutes
Otu002381	45	Firmicutes
Otu002382	45	Firmicutes
Otu002383	45	Firmicutes
Otu002384	45	Firmicutes
Otu002385	45	Firmicutes
Otu002386	45	Firmicutes
Otu002387	44	Firmicutes
Otu002388	44	Bacteroidetes
Otu002389	44	unclassified
Otu002390	44	unclassified
Otu002391	44	Firmicutes
Otu002392	44	unclassified
Otu002393	44	Firmicutes
Otu002394	44	Firmicutes
Otu002395	44	Bacteroidetes
Otu002396	44	Firmicutes
Otu002397	44	Bacteroidetes
Otu002398	44	Bacteroidetes
Otu002399	44	unclassified
Otu002400	44	Firmicutes
Otu002401	44	unclassified
Otu002402	44	Firmicutes
Otu002403	44	unclassified
Otu002404	44	Firmicutes
Otu002405	43	unclassified
Otu002406	43	unclassified
Otu002407	43	unclassified
Otu002408	43	unclassified
Otu002409	43	Firmicutes
Otu002410	43	Firmicutes
Otu002411	43	Firmicutes
Otu002412	43	Firmicutes
Otu002413	43	Bacteroidetes
Otu002414	43	Bacteroidetes
Otu002415	43	Proteobacteria
Otu002416	43	unclassified
Otu002417	43	Firmicutes
Otu002418	43	Firmicutes
Otu002419	43	Firmicutes
Otu002420	43	Bacteroidetes
Otu002421	43	unclassified
Otu002422	43	Firmicutes
Otu002423	43	Firmicutes
Otu002424	43	Firmicutes
Otu002425	42	unclassified
Otu002426	42	Firmicutes
Otu002427	42	Firmicutes
Otu002428	42	Firmicutes
Otu002429	42	Proteobacteria
Otu002430	42	Bacteroidetes
Otu002431	42	unclassified
Otu002432	42	Actinobacteria
Otu002433	42	Firmicutes
Otu002434	42	unclassified
Otu002435	42	Firmicutes
Otu002436	42	Bacteroidetes
Otu002437	42	Firmicutes
Otu002438	42	Bacteroidetes
Otu002439	42	Firmicutes
Otu002440	42	Firmicutes
Otu002441	42	Firmicutes
Otu002442	42	Firmicutes
Otu002443	42	Proteobacteria
Otu002444	42	Firmicutes
Otu002445	42	Actinobacteria
Otu002446	42	Firmicutes
Otu002447	42	Firmicutes
Otu002448	42	Firmicutes
Otu002449	42	Firmicutes
Otu002450	42	Firmicutes
Otu002451	42	Firmicutes
Otu002452	42	Firmicutes
Otu002453	41	Bacteroidetes
Otu002454	41	Proteobacteria
Otu002455	41	Firmicutes
Otu002456	41	unclassified
Otu002457	41	Firmicutes
Otu002458	41	Firmicutes
Otu002459	41	Firmicutes
Otu002460	41	Firmicutes
Otu002461	41	Firmicutes
Otu002462	41	Firmicutes
Otu002463	41	Firmicutes
Otu002464	41	Firmicutes
Otu002465	41	Bacteroidetes
Otu002466	41	unclassified
Otu002467	41	unclassified
Otu002468	41	Firmicutes
Otu002469	40	Firmicutes
Otu002470	40	Firmicutes
Otu002471	40	unclassified
Otu002472	40	Firmicutes
Otu002473	40	unclassified
Otu002474	40	Firmicutes
Otu002475	40	Bacteroidetes
Otu002476	40	Firmicutes
Otu002477	40	Firmicutes
Otu002478	40	Firmicutes
Otu002479	40	unclassified
Otu002480	40	Firmicutes
Otu002481	40	Bacteroidetes
Otu002482	40	Firmicutes
Otu002483	40	Firmicutes
Otu002484	40	Bacteroidetes
Otu002485	40	Firmicutes
Otu002486	40	unclassified
Otu002487	40	Bacteroidetes
Otu002488	40	Firmicutes
Otu002489	40	Firmicutes
Otu002490	40	unclassified
Otu002491	40	Firmicutes
Otu002492	39	unclassified
Otu002493	39	unclassified
Otu002494	39	unclassified
Otu002495	39	unclassified
Otu002496	39	Proteobacteria
Otu002497	39	Bacteroidetes
Otu002498	39	Bacteroidetes
Otu002499	39	Bacteroidetes
Otu002500	39	Bacteroidetes
Otu002501	39	Firmicutes
Otu002502	39	Firmicutes
Otu002503	39	Firmicutes
Otu002504	39	unclassified
Otu002505	39	unclassified
Otu002506	39	Bacteroidetes
Otu002507	39	Firmicutes
Otu002508	39	Firmicutes
Otu002509	39	Firmicutes
Otu002510	39	Fusobacteria
Otu002511	39	unclassified
Otu002512	39	Bacteroidetes
Otu002513	39	Bacteroidetes
Otu002514	39	Firmicutes
Otu002515	39	Firmicutes
Otu002516	39	Firmicutes
Otu002517	39	Firmicutes
Otu002518	39	Firmicutes
Otu002519	39	Firmicutes
Otu002520	39	Firmicutes
Otu002521	39	Firmicutes
Otu002522	39	Bacteroidetes
Otu002523	38	unclassified
Otu002524	38	Firmicutes
Otu002525	38	Firmicutes
Otu002526	38	Bacteroidetes
Otu002527	38	Firmicutes
Otu002528	38	Firmicutes
Otu002529	38	Firmicutes
Otu002530	38	Firmicutes
Otu002531	38	Firmicutes
Otu002532	38	Firmicutes
Otu002533	38	unclassified
Otu002534	38	Firmicutes
Otu002535	38	Firmicutes
Otu002536	38	Firmicutes
Otu002537	38	Proteobacteria
Otu002538	38	unclassified
Otu002539	38	Firmicutes
Otu002540	38	Firmicutes
Otu002541	38	Firmicutes
Otu002542	38	Firmicutes
Otu002543	38	Firmicutes
Otu002544	38	Actinobacteria
Otu002545	38	Bacteroidetes
Otu002546	38	Bacteroidetes
Otu002547	38	Bacteroidetes
Otu002548	38	Firmicutes
Otu002549	38	Firmicutes
Otu002550	38	Bacteroidetes
Otu002551	38	Firmicutes
Otu002552	38	Firmicutes
Otu002553	38	Firmicutes
Otu002554	38	unclassified
Otu002555	38	Firmicutes
Otu002556	38	Firmicutes
Otu002557	38	Firmicutes
Otu002558	38	Proteobacteria
Otu002559	38	unclassified
Otu002560	38	Firmicutes
Otu002561	38	Firmicutes
Otu002562	37	Firmicutes
Otu002563	37	Firmicutes
Otu002564	37	Firmicutes
Otu002565	37	unclassified
Otu002566	37	Firmicutes
Otu002567	37	Firmicutes
Otu002568	37	Firmicutes
Otu002569	37	Bacteroidetes
Otu002570	37	unclassified
Otu002571	37	unclassified
Otu002572	37	Firmicutes
Otu002573	37	Proteobacteria
Otu002574	37	Actinobacteria
Otu002575	37	unclassified
Otu002576	37	Firmicutes
Otu002577	37	unclassified
Otu002578	37	Actinobacteria
Otu002579	37	Firmicutes
Otu002580	37	Firmicutes
Otu002581	37	Bacteroidetes
Otu002582	37	Bacteroidetes
Otu002583	37	Bacteroidetes
Otu002584	37	Bacteroidetes
Otu002585	37	Firmicutes
Otu002586	37	Firmicutes
Otu002587	37	Firmicutes
Otu002588	37	Firmicutes
Otu002589	37	Firmicutes
Otu002590	37	Firmicutes
Otu002591	37	Firmicutes
Otu002592	37	Bacteroidetes
Otu002593	37	unclassified
Otu002594	37	Firmicutes
Otu002595	37	Firmicutes
Otu002596	37	Firmicutes
Otu002597	37	Firmicutes
Otu002598	37	Firmicutes
Otu002599	37	Firmicutes
Otu002600	36	Firmicutes
Otu002601	36	Firmicutes
Otu002602	36	Firmicutes
Otu002603	36	Firmicutes
Otu002604	36	unclassified
Otu002605	36	Proteobacteria
Otu002606	36	unclassified
Otu002607	36	Firmicutes
Otu002608	36	Bacteroidetes
Otu002609	36	Bacteroidetes
Otu002610	36	Firmicutes
Otu002611	36	Bacteroidetes
Otu002612	36	Bacteroidetes
Otu002613	36	Firmicutes
Otu002614	36	unclassified
Otu002615	36	Firmicutes
Otu002616	36	Firmicutes
Otu002617	36	Firmicutes
Otu002618	36	Bacteroidetes
Otu002619	36	Actinobacteria
Otu002620	36	Firmicutes
Otu002621	36	Firmicutes
Otu002622	36	Firmicutes
Otu002623	36	unclassified
Otu002624	36	Firmicutes
Otu002625	36	Firmicutes
Otu002626	36	Firmicutes
Otu002627	36	Firmicutes
Otu002628	36	Bacteroidetes
Otu002629	35	Bacteroidetes
Otu002630	35	Firmicutes
Otu002631	35	Firmicutes
Otu002632	35	Bacteroidetes
Otu002633	35	Firmicutes
Otu002634	35	Firmicutes
Otu002635	35	Firmicutes
Otu002636	35	Firmicutes
Otu002637	35	Firmicutes
Otu002638	35	Bacteroidetes
Otu002639	35	Firmicutes
Otu002640	35	Firmicutes
Otu002641	35	Firmicutes
Otu002642	35	Bacteroidetes
Otu002643	35	Firmicutes
Otu002644	35	Firmicutes
Otu002645	35	Firmicutes
Otu002646	35	unclassified
Otu002647	35	Firmicutes
Otu002648	35	Firmicutes
Otu002649	35	Bacteroidetes
Otu002650	35	Firmicutes
Otu002651	35	Firmicutes
Otu002652	35	Firmicutes
Otu002653	35	Firmicutes
Otu002654	35	Bacteroidetes
Otu002655	35	Firmicutes
Otu002656	35	Firmicutes
Otu002657	35	unclassified
Otu002658	34	Firmicutes
Otu002659	34	Bacteroidetes
Otu002660	34	unclassified
Otu002661	34	Bacteroidetes
Otu002662	34	Bacteroidetes
Otu002663	34	Bacteroidetes
Otu002664	34	Bacteroidetes
Otu002665	34	Firmicutes
Otu002666	34	Firmicutes
Otu002667	34	unclassified
Otu002668	34	unclassified
Otu002669	34	Bacteroidetes
Otu002670	34	Firmicutes
Otu002671	34	Firmicutes
Otu002672	34	Bacteroidetes
Otu002673	34	Firmicutes
Otu002674	34	Firmicutes
Otu002675	34	Bacteroidetes
Otu002676	34	Actinobacteria
Otu002677	34	unclassified
Otu002678	34	Firmicutes
Otu002679	34	Firmicutes
Otu002680	34	Proteobacteria
Otu002681	34	Firmicutes
Otu002682	34	unclassified
Otu002683	34	Bacteroidetes
Otu002684	34	Firmicutes
Otu002685	34	Firmicutes
Otu002686	34	Bacteroidetes
Otu002687	34	Firmicutes
Otu002688	34	Firmicutes
Otu002689	33	unclassified
Otu002690	33	unclassified
Otu002691	33	Firmicutes
Otu002692	33	Firmicutes
Otu002693	33	Firmicutes
Otu002694	33	Firmicutes
Otu002695	33	Firmicutes
Otu002696	33	unclassified
Otu002697	33	Firmicutes
Otu002698	33	Bacteroidetes
Otu002699	33	Firmicutes
Otu002700	33	Firmicutes
Otu002701	33	Proteobacteria
Otu002702	33	Firmicutes
Otu002703	33	Firmicutes
Otu002704	33	Bacteroidetes
Otu002705	33	Firmicutes
Otu002706	33	Firmicutes
Otu002707	33	Firmicutes
Otu002708	33	unclassified
Otu002709	33	Firmicutes
Otu002710	33	Firmicutes
Otu002711	33	Bacteroidetes
Otu002712	33	Firmicutes
Otu002713	33	Bacteroidetes
Otu002714	33	Firmicutes
Otu002715	33	Firmicutes
Otu002716	33	unclassified
Otu002717	32	Firmicutes
Otu002718	32	Bacteroidetes
Otu002719	32	Firmicutes
Otu002720	32	Firmicutes
Otu002721	32	Firmicutes
Otu002722	32	Firmicutes
Otu002723	32	Firmicutes
Otu002724	32	Firmicutes
Otu002725	32	Actinobacteria
Otu002726	32	Firmicutes
Otu002727	32	Firmicutes
Otu002728	32	Firmicutes
Otu002729	32	Firmicutes
Otu002730	32	Firmicutes
Otu002731	32	Bacteroidetes
Otu002732	32	Actinobacteria
Otu002733	32	unclassified
Otu002734	32	Firmicutes
Otu002735	32	Bacteroidetes
Otu002736	32	Firmicutes
Otu002737	32	Firmicutes
Otu002738	32	Bacteroidetes
Otu002739	32	Firmicutes
Otu002740	32	Firmicutes
Otu002741	32	Firmicutes
Otu002742	32	Proteobacteria
Otu002743	32	Synergistetes
Otu002744	32	unclassified
Otu002745	32	Proteobacteria
Otu002746	31	Bacteroidetes
Otu002747	31	Bacteroidetes
Otu002748	31	Bacteroidetes
Otu002749	31	Firmicutes
Otu002750	31	unclassified
Otu002751	31	unclassified
Otu002752	31	Firmicutes
Otu002753	31	Bacteroidetes
Otu002754	31	Bacteroidetes
Otu002755	31	Firmicutes
Otu002756	31	Firmicutes
Otu002757	31	Firmicutes
Otu002758	31	Actinobacteria
Otu002759	31	Firmicutes
Otu002760	31	Bacteroidetes
Otu002761	31	Firmicutes
Otu002762	31	Firmicutes
Otu002763	31	Firmicutes
Otu002764	31	unclassified
Otu002765	31	unclassified
Otu002766	31	Firmicutes
Otu002767	31	unclassified
Otu002768	31	Firmicutes
Otu002769	31	Proteobacteria
Otu002770	31	Bacteroidetes
Otu002771	31	Firmicutes
Otu002772	31	Firmicutes
Otu002773	31	Firmicutes
Otu002774	31	Bacteroidetes
Otu002775	31	Bacteroidetes
Otu002776	31	unclassified
Otu002777	31	Firmicutes
Otu002778	31	Firmicutes
Otu002779	31	Firmicutes
Otu002780	31	Firmicutes
Otu002781	30	unclassified
Otu002782	30	Firmicutes
Otu002783	30	Firmicutes
Otu002784	30	Firmicutes
Otu002785	30	Firmicutes
Otu002786	30	Actinobacteria
Otu002787	30	Bacteroidetes
Otu002788	30	Bacteroidetes
Otu002789	30	Actinobacteria
Otu002790	30	unclassified
Otu002791	30	Bacteroidetes
Otu002792	30	Firmicutes
Otu002793	30	unclassified
Otu002794	30	Bacteroidetes
Otu002795	30	Firmicutes
Otu002796	30	Firmicutes
Otu002797	30	Proteobacteria
Otu002798	30	Firmicutes
Otu002799	30	Firmicutes
Otu002800	30	Firmicutes
Otu002801	30	Firmicutes
Otu002802	30	Firmicutes
Otu002803	30	Firmicutes
Otu002804	30	Firmicutes
Otu002805	30	Firmicutes
Otu002806	30	Bacteroidetes
Otu002807	30	Firmicutes
Otu002808	30	Firmicutes
Otu002809	30	unclassified
Otu002810	30	Firmicutes
Otu002811	30	Firmicutes
Otu002812	30	Firmicutes
Otu002813	30	unclassified
Otu002814	30	Bacteroidetes
Otu002815	30	Firmicutes
Otu002816	30	Firmicutes
Otu002817	30	unclassified
Otu002818	30	Firmicutes
Otu002819	30	Firmicutes
Otu002820	30	Firmicutes
Otu002821	30	Firmicutes
Otu002822	29	Firmicutes
Otu002823	29	Proteobacteria
Otu002824	29	Proteobacteria
Otu002825	29	Firmicutes
Otu002826	29	Firmicutes
Otu002827	29	Firmicutes
Otu002828	29	Bacteroidetes
Otu002829	29	Firmicutes
Otu002830	29	Firmicutes
Otu002831	29	unclassified
Otu002832	29	unclassified
Otu002833	29	Firmicutes
Otu002834	29	Firmicutes
Otu002835	29	Firmicutes
Otu002836	29	Bacteroidetes
Otu002837	29	unclassified
Otu002838	29	Firmicutes
Otu002839	29	Firmicutes
Otu002840	29	Bacteroidetes
Otu002841	29	Firmicutes
Otu002842	29	Firmicutes
Otu002843	29	Firmicutes
