OTU	Size	Taxonomy
Otu01012	6	Proteobacteria
Otu01013	6	Firmicutes
Otu01015	6	Firmicutes
Otu01018	6	Bacteroidetes
Otu01019	6	unclassified
Otu01020	6	unclassified
Otu01021	6	Firmicutes
Otu01024	6	unclassified
Otu01025	6	Firmicutes
Otu01029	6	unclassified
Otu01030	6	Firmicutes
Otu01031	6	Bacteroidetes
Otu01036	6	Firmicutes
Otu01037	6	Bacteroidetes
Otu01039	6	Firmicutes
Otu01042	6	unclassified
Otu01043	6	Bacteroidetes
Otu01045	6	Bacteroidetes
Otu01046	6	Firmicutes
Otu01048	6	Bacteroidetes
Otu01051	6	Verrucomicrobia
Otu01052	6	unclassified
Otu01053	6	Firmicutes
Otu01054	6	Firmicutes
Otu01056	6	unclassified
Otu01058	6	Bacteroidetes
Otu01060	6	Firmicutes
Otu01061	6	Firmicutes
Otu01062	6	unclassified
Otu01064	6	Firmicutes
Otu01065	6	Firmicutes
Otu01068	6	unclassified
Otu01071	6	unclassified
Otu01072	6	unclassified
Otu01073	6	unclassified
Otu01074	6	unclassified
Otu01077	6	unclassified
Otu01080	6	unclassified
Otu01081	6	unclassified
Otu01082	6	unclassified
Otu01087	5	Firmicutes
Otu01088	5	Firmicutes
Otu01089	5	Firmicutes
Otu01091	5	Bacteroidetes
Otu01092	5	Bacteroidetes
Otu01094	5	Firmicutes
Otu01095	5	Firmicutes
Otu01096	5	Verrucomicrobia
Otu01099	5	Firmicutes
Otu01102	5	Firmicutes
Otu01103	5	Firmicutes
Otu01104	5	Firmicutes
Otu01106	5	Bacteroidetes
Otu01109	5	Firmicutes
Otu01110	5	Bacteroidetes
Otu01112	5	Bacteroidetes
Otu01116	5	Bacteroidetes
Otu01118	5	Bacteroidetes
Otu01120	5	Firmicutes
Otu01121	5	Firmicutes
Otu01122	5	Firmicutes
Otu01124	5	Firmicutes
Otu01125	5	Firmicutes
Otu01128	5	Firmicutes
Otu01129	5	Firmicutes
Otu01132	5	Firmicutes
Otu01133	5	Firmicutes
Otu01134	5	Firmicutes
Otu01136	5	Firmicutes
Otu01139	5	Firmicutes
Otu01142	5	Firmicutes
Otu01144	5	Actinobacteria
Otu01145	5	Firmicutes
Otu01146	5	Firmicutes
Otu01147	5	Firmicutes
Otu01149	5	Firmicutes
Otu01150	5	Firmicutes
Otu01158	5	Firmicutes
Otu01159	5	Bacteroidetes
Otu01160	5	Bacteroidetes
Otu01161	5	Firmicutes
Otu01163	5	Firmicutes
Otu01164	5	Firmicutes
Otu01168	5	Firmicutes
Otu01170	5	Firmicutes
Otu01171	5	Firmicutes
Otu01172	5	Firmicutes
Otu01173	5	Firmicutes
Otu01175	5	Bacteroidetes
Otu01176	5	Bacteroidetes
Otu01177	5	Firmicutes
Otu01178	5	Proteobacteria
Otu01179	5	unclassified
Otu01181	5	unclassified
Otu01185	5	unclassified
Otu01186	5	Firmicutes
Otu01188	5	unclassified
Otu01189	5	unclassified
Otu01190	5	Bacteroidetes
Otu01191	5	unclassified
Otu01192	5	unclassified
Otu01193	5	Bacteroidetes
Otu01194	5	unclassified
Otu01195	5	Bacteroidetes
Otu01196	5	Firmicutes
Otu01198	5	unclassified
Otu01201	5	Bacteroidetes
Otu01203	5	unclassified
Otu01204	5	unclassified
Otu01208	5	unclassified
Otu01209	5	Firmicutes
Otu01211	5	Firmicutes
Otu01213	5	unclassified
Otu01215	5	Firmicutes
Otu01218	5	Firmicutes
Otu01220	5	unclassified
Otu01225	5	Firmicutes
Otu01227	5	Firmicutes
Otu01232	5	unclassified
Otu01234	5	unclassified
Otu01239	5	Firmicutes
Otu01240	5	Firmicutes
Otu01242	5	unclassified
Otu01243	5	Firmicutes
Otu01245	5	Fusobacteria
Otu01247	5	Firmicutes
Otu01248	5	unclassified
Otu01251	5	Firmicutes
Otu01253	5	Firmicutes
Otu01254	5	Firmicutes
Otu01257	5	Firmicutes
Otu01258	5	unclassified
Otu01260	5	unclassified
Otu01266	5	Firmicutes
Otu01270	5	unclassified
Otu01274	5	Firmicutes
Otu01277	5	unclassified
Otu01281	5	unclassified
Otu01283	5	unclassified
Otu01284	5	unclassified
Otu01285	4	Firmicutes
Otu01286	4	unclassified
Otu01290	4	Firmicutes
Otu01291	4	Firmicutes
Otu01293	4	Firmicutes
Otu01294	4	Firmicutes
Otu01296	4	Firmicutes
Otu01297	4	Firmicutes
Otu01298	4	Firmicutes
Otu01300	4	Firmicutes
Otu01301	4	Firmicutes
Otu01304	4	unclassified
Otu01307	4	Proteobacteria
Otu01308	4	Proteobacteria
Otu01314	4	Firmicutes
Otu01317	4	Bacteroidetes
Otu01318	4	unclassified
Otu01321	4	unclassified
Otu01322	4	unclassified
Otu01323	4	Firmicutes
Otu01327	4	Firmicutes
Otu01328	4	unclassified
Otu01329	4	unclassified
Otu01330	4	Firmicutes
Otu01333	4	Bacteroidetes
Otu01337	4	Bacteroidetes
Otu01339	4	Firmicutes
Otu01340	4	unclassified
Otu01341	4	Bacteroidetes
Otu01344	4	Bacteroidetes
Otu01345	4	Bacteroidetes
Otu01346	4	Bacteroidetes
Otu01351	4	Bacteroidetes
Otu01353	4	Bacteroidetes
Otu01355	4	Proteobacteria
Otu01358	4	Bacteroidetes
Otu01359	4	Bacteroidetes
Otu01361	4	Firmicutes
Otu01362	4	Actinobacteria
Otu01364	4	Firmicutes
Otu01365	4	Firmicutes
Otu01367	4	Firmicutes
Otu01368	4	Firmicutes
Otu01369	4	Firmicutes
Otu01370	4	Firmicutes
Otu01372	4	Firmicutes
Otu01374	4	Firmicutes
Otu01377	4	Bacteroidetes
Otu01378	4	Firmicutes
Otu01384	4	Firmicutes
Otu01385	4	Firmicutes
Otu01388	4	Bacteroidetes
Otu01390	4	Firmicutes
Otu01392	4	Firmicutes
Otu01393	4	Bacteroidetes
Otu01394	4	Bacteroidetes
Otu01400	4	Firmicutes
Otu01401	4	Firmicutes
Otu01402	4	Firmicutes
Otu01403	4	Bacteroidetes
Otu01407	4	Firmicutes
Otu01408	4	Firmicutes
Otu01409	4	Firmicutes
Otu01410	4	Firmicutes
Otu01417	4	Bacteroidetes
Otu01419	4	Actinobacteria
Otu01421	4	unclassified
Otu01422	4	unclassified
Otu01425	4	Firmicutes
Otu01429	4	unclassified
Otu01431	4	Synergistetes
Otu01434	4	Bacteroidetes
Otu01436	4	Firmicutes
Otu01437	4	Firmicutes
Otu01447	4	Proteobacteria
Otu01452	4	Firmicutes
Otu01453	4	Actinobacteria
Otu01455	4	Firmicutes
Otu01457	4	Actinobacteria
Otu01461	4	Bacteroidetes
Otu01463	4	Firmicutes
Otu01464	4	unclassified
Otu01466	4	Firmicutes
Otu01467	4	Firmicutes
Otu01469	4	Verrucomicrobia
Otu01472	4	unclassified
Otu01476	4	Bacteroidetes
Otu01477	4	unclassified
Otu01479	4	Firmicutes
Otu01480	4	Firmicutes
Otu01481	4	unclassified
Otu01486	4	Bacteroidetes
Otu01488	4	Verrucomicrobia
Otu01490	4	Firmicutes
Otu01493	4	Bacteroidetes
Otu01496	4	Firmicutes
Otu01501	4	Verrucomicrobia
Otu01505	4	Bacteroidetes
Otu01506	4	Firmicutes
Otu01507	4	Bacteroidetes
Otu01508	4	Bacteroidetes
Otu01509	4	unclassified
Otu01514	4	Bacteroidetes
Otu01516	4	Bacteroidetes
Otu01523	4	Bacteroidetes
Otu01525	4	Firmicutes
Otu01530	4	Firmicutes
Otu01534	4	Firmicutes
Otu01535	4	Bacteroidetes
Otu01537	4	Firmicutes
Otu01546	4	unclassified
Otu01548	4	Firmicutes
Otu01553	4	Firmicutes
Otu01555	4	Firmicutes
Otu01561	4	Bacteroidetes
Otu01563	4	Firmicutes
Otu01569	4	Firmicutes
Otu01571	4	Firmicutes
Otu01572	4	Bacteroidetes
Otu01573	4	Bacteroidetes
Otu01575	4	Firmicutes
Otu01578	4	unclassified
Otu01579	4	Firmicutes
Otu01581	4	Firmicutes
Otu01583	4	Firmicutes
Otu01588	4	Firmicutes
Otu01589	4	Firmicutes
Otu01591	4	Firmicutes
Otu01592	4	Firmicutes
Otu01593	4	Bacteroidetes
Otu01596	4	Bacteroidetes
Otu01597	4	Firmicutes
Otu01601	4	Bacteroidetes
Otu01603	4	Firmicutes
Otu01605	4	Bacteroidetes
Otu01609	4	Firmicutes
Otu01610	4	Firmicutes
Otu01611	4	Firmicutes
Otu01613	4	Firmicutes
Otu01614	4	Firmicutes
Otu01619	4	Firmicutes
Otu01621	4	Bacteroidetes
Otu01622	4	unclassified
Otu01623	4	Firmicutes
Otu01624	3	unclassified
Otu01626	3	Firmicutes
Otu01633	3	Firmicutes
Otu01643	3	Firmicutes
Otu01645	3	Firmicutes
Otu01649	3	Firmicutes
Otu01652	3	Firmicutes
Otu01653	3	Firmicutes
Otu01655	3	Bacteroidetes
Otu01662	3	Firmicutes
Otu01663	3	Firmicutes
Otu01664	3	Bacteroidetes
Otu01667	3	Bacteroidetes
Otu01674	3	Bacteroidetes
Otu01675	3	Firmicutes
Otu01676	3	Bacteroidetes
Otu01677	3	Firmicutes
Otu01678	3	Firmicutes
Otu01688	3	Firmicutes
Otu01691	3	Firmicutes
Otu01696	3	Proteobacteria
Otu01698	3	Firmicutes
Otu01699	3	Synergistetes
Otu01700	3	Bacteroidetes
Otu01711	3	Firmicutes
Otu01714	3	Firmicutes
Otu01717	3	Proteobacteria
Otu01718	3	Fusobacteria
Otu01719	3	Firmicutes
Otu01721	3	Proteobacteria
Otu01723	3	Firmicutes
Otu01724	3	Fusobacteria
Otu01726	3	Fusobacteria
Otu01727	3	Firmicutes
Otu01735	3	Proteobacteria
Otu01737	3	Firmicutes
Otu01739	3	Proteobacteria
Otu01744	3	Firmicutes
Otu01746	3	Bacteroidetes
Otu01748	3	Firmicutes
Otu01752	3	Bacteroidetes
Otu01753	3	Firmicutes
Otu01757	3	Proteobacteria
Otu01758	3	Bacteroidetes
Otu01760	3	Bacteroidetes
Otu01762	3	Bacteroidetes
Otu01763	3	Firmicutes
Otu01764	3	Firmicutes
Otu01771	3	Bacteroidetes
Otu01773	3	Bacteroidetes
Otu01774	3	Bacteroidetes
Otu01775	3	Firmicutes
Otu01776	3	Bacteroidetes
Otu01778	3	Bacteroidetes
Otu01779	3	Firmicutes
Otu01784	3	Firmicutes
Otu01786	3	Firmicutes
Otu01789	3	Firmicutes
Otu01790	3	Firmicutes
Otu01791	3	Firmicutes
Otu01792	3	Firmicutes
Otu01793	3	Firmicutes
Otu01794	3	Firmicutes
Otu01797	3	Firmicutes
Otu01798	3	Firmicutes
Otu01807	3	Firmicutes
Otu01814	3	Firmicutes
Otu01816	3	Firmicutes
Otu01818	3	Firmicutes
Otu01819	3	Firmicutes
Otu01820	3	Firmicutes
Otu01821	3	Firmicutes
Otu01822	3	Firmicutes
Otu01827	3	Firmicutes
Otu01828	3	Firmicutes
Otu01830	3	Firmicutes
Otu01832	3	Firmicutes
Otu01848	3	Firmicutes
Otu01853	3	Firmicutes
Otu01854	3	Firmicutes
Otu01857	3	Bacteroidetes
Otu01858	3	unclassified
Otu01863	3	Proteobacteria
Otu01864	3	Firmicutes
Otu01866	3	Firmicutes
Otu01868	3	Firmicutes
Otu01869	3	unclassified
Otu01870	3	Firmicutes
Otu01871	3	unclassified
Otu01877	3	Firmicutes
Otu01881	3	unclassified
Otu01886	3	Firmicutes
Otu01888	3	Bacteroidetes
Otu01892	3	unclassified
Otu01898	3	Proteobacteria
Otu01907	3	Firmicutes
Otu01914	3	unclassified
Otu01915	3	unclassified
Otu01918	3	Bacteroidetes
Otu01920	3	unclassified
Otu01921	3	unclassified
Otu01923	3	unclassified
Otu01924	3	Firmicutes
Otu01926	3	Bacteroidetes
Otu01927	3	Proteobacteria
Otu01929	3	Proteobacteria
Otu01931	3	Firmicutes
Otu01932	3	Firmicutes
Otu01933	3	Bacteroidetes
Otu01934	3	Proteobacteria
Otu01935	3	unclassified
Otu01939	3	unclassified
Otu01940	3	unclassified
Otu01942	3	unclassified
Otu01944	3	unclassified
Otu01948	3	unclassified
Otu01949	3	Firmicutes
Otu01951	3	Bacteroidetes
Otu01952	3	unclassified
Otu01953	3	unclassified
Otu01956	3	Firmicutes
Otu01957	3	Firmicutes
Otu01958	3	unclassified
Otu01960	3	unclassified
Otu01961	3	unclassified
Otu01965	3	Firmicutes
Otu01967	3	Firmicutes
Otu01969	3	unclassified
Otu01972	3	unclassified
Otu01973	3	unclassified
Otu01977	3	unclassified
Otu01985	3	unclassified
Otu01990	3	unclassified
Otu01996	3	Firmicutes
Otu02000	3	Firmicutes
Otu02004	3	unclassified
Otu02010	3	unclassified
Otu02011	3	Verrucomicrobia
Otu02014	3	unclassified
Otu02015	3	Bacteroidetes
Otu02018	3	Firmicutes
Otu02020	3	unclassified
Otu02021	3	Firmicutes
Otu02025	3	Firmicutes
Otu02028	3	Proteobacteria
Otu02029	3	Firmicutes
Otu02031	3	Proteobacteria
Otu02034	3	Proteobacteria
Otu02035	3	Bacteroidetes
Otu02044	3	Firmicutes
Otu02046	3	Proteobacteria
Otu02050	3	Firmicutes
Otu02052	3	Firmicutes
Otu02060	3	Firmicutes
Otu02063	3	Proteobacteria
Otu02064	3	Firmicutes
Otu02070	3	Bacteroidetes
Otu02073	3	Bacteroidetes
Otu02075	3	Bacteroidetes
Otu02078	3	Bacteroidetes
Otu02079	3	Bacteroidetes
Otu02081	3	Bacteroidetes
Otu02093	3	Firmicutes
Otu02097	3	Firmicutes
Otu02101	3	Proteobacteria
Otu02103	3	Proteobacteria
Otu02112	3	Bacteroidetes
Otu02120	3	Bacteroidetes
Otu02121	3	Bacteroidetes
Otu02130	3	Bacteroidetes
Otu02131	3	Bacteroidetes
Otu02139	3	Bacteroidetes
Otu02141	3	Bacteroidetes
Otu02142	3	Actinobacteria
Otu02149	3	Bacteroidetes
Otu02153	3	Bacteroidetes
Otu02154	3	Firmicutes
Otu02156	3	Firmicutes
Otu02162	3	Firmicutes
Otu02176	3	Proteobacteria
Otu02181	3	Firmicutes
Otu02190	3	Proteobacteria
Otu02193	3	Proteobacteria
Otu02196	3	Firmicutes
Otu02214	3	Bacteroidetes
Otu02215	3	Bacteroidetes
Otu02221	3	Bacteroidetes
Otu02222	3	Bacteroidetes
Otu02223	3	Firmicutes
Otu02229	3	Firmicutes
Otu02233	3	Bacteroidetes
Otu02237	3	Firmicutes
Otu02257	3	Firmicutes
Otu02258	3	Bacteroidetes
Otu02259	3	Firmicutes
Otu02269	3	Firmicutes
Otu02270	3	Bacteroidetes
Otu02281	3	Firmicutes
Otu02294	3	Firmicutes
Otu02301	3	Firmicutes
Otu02304	3	Firmicutes
Otu02308	3	Firmicutes
Otu02317	3	Firmicutes
Otu02319	3	Firmicutes
Otu02326	3	Firmicutes
Otu02327	3	Firmicutes
Otu02329	3	Firmicutes
Otu02330	3	Firmicutes
Otu02332	3	Firmicutes
Otu02341	3	Firmicutes
Otu02343	3	Firmicutes
Otu02349	3	Firmicutes
Otu02360	3	Firmicutes
Otu02363	3	Firmicutes
Otu02370	3	Firmicutes
Otu02372	3	Firmicutes
Otu02373	3	Firmicutes
Otu02376	3	Firmicutes
Otu02385	3	Firmicutes
Otu02386	3	Firmicutes
Otu02387	3	Firmicutes
Otu02388	3	Firmicutes
Otu02389	3	Firmicutes
Otu02392	3	Firmicutes
Otu02394	3	Firmicutes
Otu02406	3	Firmicutes
Otu02409	3	Firmicutes
Otu02411	3	Firmicutes
Otu02426	3	Firmicutes
Otu02431	3	Firmicutes
Otu02433	3	Firmicutes
Otu02435	3	Firmicutes
Otu02438	3	Firmicutes
Otu02439	3	Firmicutes
Otu02440	3	Firmicutes
Otu02443	3	Firmicutes
Otu02451	3	Firmicutes
Otu02454	3	Firmicutes
Otu02455	3	Firmicutes
Otu02465	3	Firmicutes
Otu02471	3	Firmicutes
Otu02478	3	Firmicutes
Otu02481	3	Bacteroidetes
Otu02489	3	Bacteroidetes
Otu02491	3	Bacteroidetes
Otu02496	3	Bacteroidetes
Otu02500	3	Firmicutes
Otu02505	3	Bacteroidetes
Otu02510	2	Firmicutes
Otu02518	2	Firmicutes
Otu02521	2	Firmicutes
Otu02525	2	Firmicutes
Otu02530	2	Firmicutes
Otu02538	2	TM7
Otu02551	2	Bacteroidetes
Otu02555	2	Firmicutes
Otu02567	2	Firmicutes
Otu02572	2	Firmicutes
Otu02576	2	Firmicutes
Otu02578	2	Firmicutes
Otu02579	2	Firmicutes
Otu02587	2	Firmicutes
Otu02589	2	Firmicutes
Otu02599	2	Firmicutes
Otu02607	2	Firmicutes
Otu02613	2	Firmicutes
Otu02624	2	Firmicutes
Otu02629	2	Firmicutes
Otu02630	2	Firmicutes
Otu02633	2	Firmicutes
Otu02635	2	Firmicutes
Otu02641	2	Firmicutes
Otu02644	2	Firmicutes
Otu02645	2	Firmicutes
Otu02646	2	Firmicutes
Otu02651	2	Firmicutes
Otu02653	2	Firmicutes
Otu02654	2	Firmicutes
Otu02656	2	Firmicutes
Otu02657	2	Firmicutes
Otu02661	2	Firmicutes
Otu02663	2	Firmicutes
Otu02679	2	Bacteroidetes
Otu02681	2	Bacteroidetes
Otu02691	2	Bacteroidetes
Otu02698	2	Bacteroidetes
Otu02701	2	Bacteroidetes
Otu02705	2	Bacteroidetes
Otu02711	2	Bacteroidetes
Otu02715	2	Bacteroidetes
Otu02719	2	Bacteroidetes
Otu02723	2	Bacteroidetes
Otu02729	2	Bacteroidetes
Otu02730	2	Bacteroidetes
Otu02736	2	Bacteroidetes
Otu02742	2	Bacteroidetes
Otu02751	2	Bacteroidetes
Otu02756	2	Bacteroidetes
Otu02768	2	Bacteroidetes
Otu02773	2	Bacteroidetes
Otu02777	2	Bacteroidetes
Otu02778	2	Bacteroidetes
Otu02780	2	Bacteroidetes
Otu02788	2	Bacteroidetes
Otu02792	2	Bacteroidetes
Otu02793	2	Bacteroidetes
Otu02799	2	Bacteroidetes
Otu02801	2	Bacteroidetes
Otu02807	2	Bacteroidetes
Otu02819	2	Bacteroidetes
Otu02829	2	Bacteroidetes
Otu02838	2	unclassified
Otu02844	2	unclassified
Otu02853	2	unclassified
Otu02854	2	unclassified
Otu02856	2	unclassified
Otu02867	2	unclassified
Otu02869	2	unclassified
Otu02870	2	unclassified
Otu02877	2	unclassified
Otu02888	2	unclassified
Otu02891	2	unclassified
Otu02899	2	unclassified
Otu02912	2	Proteobacteria
Otu02913	2	Proteobacteria
Otu02914	2	Firmicutes
Otu02918	2	Proteobacteria
Otu02920	2	Proteobacteria
Otu02931	2	Firmicutes
Otu02947	2	Bacteroidetes
Otu02948	2	Bacteroidetes
Otu02954	2	Firmicutes
Otu02963	2	Firmicutes
Otu02970	2	Firmicutes
Otu02975	2	Firmicutes
Otu02979	2	Firmicutes
Otu02980	2	Firmicutes
Otu02984	2	Firmicutes
Otu02985	2	Firmicutes
Otu02994	2	Firmicutes
Otu03003	2	Firmicutes
Otu03004	2	Firmicutes
Otu03009	2	Firmicutes
Otu03012	2	Firmicutes
Otu03033	2	Firmicutes
Otu03036	2	Firmicutes
Otu03046	2	Firmicutes
Otu03049	2	Firmicutes
Otu03058	2	Firmicutes
Otu03062	2	Firmicutes
Otu03066	2	Firmicutes
Otu03068	2	Firmicutes
Otu03075	2	Proteobacteria
Otu03079	2	Firmicutes
Otu03085	2	Firmicutes
Otu03087	2	Firmicutes
Otu03090	2	Firmicutes
Otu03091	2	Firmicutes
Otu03093	2	Firmicutes
Otu03098	2	Proteobacteria
Otu03100	2	Firmicutes
Otu03102	2	Bacteroidetes
Otu03108	2	Bacteroidetes
Otu03114	2	Firmicutes
Otu03124	2	Firmicutes
Otu03132	2	Bacteroidetes
Otu03133	2	Bacteroidetes
Otu03135	2	Bacteroidetes
Otu03137	2	Firmicutes
Otu03139	2	Firmicutes
Otu03146	2	Firmicutes
Otu03149	2	Actinobacteria
Otu03150	2	Actinobacteria
Otu03155	2	Actinobacteria
Otu03156	2	Actinobacteria
Otu03169	2	Bacteroidetes
Otu03172	2	Bacteroidetes
Otu03178	2	Firmicutes
Otu03188	2	Actinobacteria
Otu03195	2	Proteobacteria
Otu03205	2	Bacteroidetes
Otu03208	2	Bacteroidetes
Otu03212	2	Bacteroidetes
Otu03237	2	Bacteroidetes
Otu03239	2	Firmicutes
Otu03248	2	Firmicutes
Otu03251	2	Firmicutes
Otu03254	2	Firmicutes
Otu03257	2	Firmicutes
Otu03258	2	Firmicutes
Otu03261	2	Firmicutes
Otu03266	2	Firmicutes
Otu03272	2	Firmicutes
Otu03274	2	Firmicutes
Otu03281	2	Firmicutes
Otu03284	2	Firmicutes
Otu03292	2	Firmicutes
Otu03307	2	Firmicutes
Otu03316	2	Proteobacteria
Otu03318	2	Proteobacteria
Otu03320	2	Bacteroidetes
Otu03325	2	Bacteroidetes
Otu03327	2	Bacteroidetes
Otu03331	2	Bacteroidetes
Otu03333	2	Bacteroidetes
Otu03334	2	Bacteroidetes
Otu03344	2	Firmicutes
Otu03345	2	Firmicutes
Otu03349	2	Firmicutes
Otu03350	2	Firmicutes
Otu03351	2	Firmicutes
Otu03360	2	Bacteroidetes
Otu03361	2	Bacteroidetes
Otu03365	2	Bacteroidetes
Otu03367	2	Bacteroidetes
Otu03368	2	Bacteroidetes
Otu03377	2	Firmicutes
Otu03380	2	Bacteroidetes
Otu03385	2	Bacteroidetes
Otu03388	2	Bacteroidetes
Otu03400	2	Bacteroidetes
Otu03405	2	unclassified
Otu03412	2	unclassified
Otu03416	2	unclassified
Otu03428	2	unclassified
Otu03451	2	Actinobacteria
Otu03452	2	Actinobacteria
Otu03462	2	unclassified
Otu03463	2	unclassified
Otu03470	2	unclassified
Otu03477	2	unclassified
Otu03478	2	unclassified
Otu03482	2	unclassified
Otu03483	2	Firmicutes
Otu03489	2	Firmicutes
Otu03505	2	Firmicutes
Otu03508	2	Firmicutes
Otu03513	2	Firmicutes
Otu03529	2	Firmicutes
Otu03536	2	Firmicutes
Otu03540	2	Firmicutes
Otu03545	2	Firmicutes
Otu03560	2	Firmicutes
Otu03566	2	Firmicutes
Otu03568	2	Firmicutes
Otu03571	2	Firmicutes
Otu03576	2	Firmicutes
Otu03580	2	Firmicutes
Otu03581	2	Firmicutes
Otu03583	2	Firmicutes
Otu03589	2	Firmicutes
Otu03591	2	Firmicutes
Otu03592	2	Firmicutes
Otu03593	2	Firmicutes
Otu03600	2	Firmicutes
Otu03601	2	Firmicutes
Otu03607	2	Firmicutes
Otu03613	2	Firmicutes
Otu03619	2	Firmicutes
Otu03637	2	Firmicutes
Otu03640	2	Firmicutes
Otu03641	2	Firmicutes
Otu03642	2	Firmicutes
Otu03646	2	unclassified
Otu03662	2	unclassified
Otu03667	2	unclassified
Otu03688	2	unclassified
Otu03703	2	unclassified
Otu03705	2	unclassified
Otu03722	2	unclassified
Otu03727	2	unclassified
Otu03731	2	unclassified
Otu03733	2	unclassified
Otu03737	2	unclassified
Otu03740	2	unclassified
Otu03742	2	unclassified
Otu03743	2	unclassified
Otu03747	2	unclassified
Otu03751	2	unclassified
Otu03752	2	unclassified
Otu03756	2	unclassified
Otu03757	2	unclassified
Otu03758	2	unclassified
Otu03760	2	unclassified
Otu03764	2	unclassified
Otu03765	2	unclassified
Otu03766	2	unclassified
Otu03786	2	unclassified
Otu03789	2	unclassified
Otu03801	2	unclassified
Otu03812	2	unclassified
Otu03813	2	unclassified
Otu03815	2	unclassified
Otu03817	2	unclassified
Otu03821	2	unclassified
Otu03822	2	unclassified
Otu03825	2	unclassified
Otu03834	2	unclassified
Otu03847	2	unclassified
Otu03850	2	unclassified
Otu03852	2	unclassified
Otu03855	2	unclassified
Otu03860	2	unclassified
Otu03862	2	unclassified
Otu03871	2	unclassified
Otu03872	2	unclassified
Otu03874	2	unclassified
Otu03875	2	unclassified
Otu03876	2	unclassified
Otu03878	2	unclassified
Otu03879	2	unclassified
Otu03880	2	unclassified
Otu03882	2	unclassified
Otu03883	2	unclassified
Otu03886	2	unclassified
Otu03888	2	unclassified
Otu03896	2	unclassified
Otu03898	2	unclassified
Otu03905	2	unclassified
Otu03911	2	unclassified
Otu03926	2	unclassified
Otu03933	2	unclassified
Otu03934	2	unclassified
Otu03944	2	unclassified
Otu03956	2	unclassified
Otu03958	2	unclassified
Otu03960	2	unclassified
Otu03970	2	unclassified
